t_Android;t_unix;x;y;z;a
84196827150478;1701121156576;-0.7994699;-1.5783231;-2.2666154;3
84196847200478;1701121156616;-0.7994699;-1.5783231;-2.2666154;3
84196867250478;1701121156616;-0.7994699;-1.5783231;-2.2666154;3
84196887300478;1701121156656;-0.7994699;-1.5783231;-2.2666154;3
84196907350478;1701121156656;-0.7994699;-1.5783231;-2.2666154;3
84196927400478;1701121156696;-0.7994699;-1.5783231;-2.2666154;3
84196947450478;1701121156696;-0.7994699;-1.5783231;-2.2666154;3
84196967500478;1701121156738;-0.7994699;-1.5783231;-2.2666154;3
84196987535478;1701121156738;-0.7994699;-1.5783231;-2.2666154;3
84197007570478;1701121156778;-0.7994699;-1.5783231;-2.2666154;3
84197027635478;1701121156778;-0.7994699;-1.5783231;-2.2666154;3
84197047700478;1701121156816;-0.7994699;-1.5783231;-2.2666154;3
84197067750478;1701121156816;-0.7994699;-1.5783231;-2.2666154;3
84197087800478;1701121156856;-0.7994699;-1.5783231;-2.2666154;3
84197107850478;1701121156856;-0.7994699;-1.5783231;-2.2666154;3
84197127900478;1701121156897;-0.7994699;-1.5783231;-2.2666154;3
84197147950478;1701121156897;-0.7994699;-1.5783231;-2.2666154;3
84197168000478;1701121156939;-0.7994699;-1.5783231;-2.2666154;3
84197188035478;1701121156939;-0.7994699;-1.5783231;-2.2666154;3
84197208070478;1701121156977;-0.7994699;-1.5783231;-2.2666154;3
84197228120478;1701121156977;-0.7994699;-1.5783231;-2.2666154;3
84197248170478;1701121157017;-0.7994699;-1.5783231;-2.2666154;3
84197268220478;1701121157017;-0.7994699;-1.5783231;-2.2666154;3
84197288270478;1701121157056;-0.7994699;-1.5783231;-2.2666154;3
84197308320478;1701121157056;-0.7994699;-1.5783231;-2.2666154;3
84197328370478;1701121157097;-0.7994699;-1.5783231;-2.2666154;3
84197348420478;1701121157097;-0.7994699;-1.5783231;-2.2666154;3
84197368470478;1701121157137;-0.7994699;-1.5783231;-2.2666154;3
84197388520978;1701121157137;-0.7994699;-1.5783231;-2.2666154;3
84197408571478;1701121157177;-0.7994699;-1.5783231;-2.2666154;3
84197428621478;1701121157177;-0.7994699;-1.5783231;-2.2666154;3
84197448671478;1701121157217;-0.7994699;-1.5783231;-2.2666154;3
84197468721478;1701121157217;-0.9098838;-2.2941043;-2.9132164;3
84197488771478;1701121157257;-0.9098838;-2.2941043;-2.9132164;3
84197508805978;1701121157257;-0.9098838;-2.2941043;-2.9132164;3
84197528840478;1701121157297;-0.9098838;-2.2941043;-2.9132164;3
84197548905978;1701121157297;-0.9098838;-2.2941043;-2.9132164;3
84197568971478;1701121157337;-0.9098838;-2.2941043;-2.9132164;3
84197589006478;1701121157337;-0.9098838;-2.2941043;-2.9132164;3
84197609041478;1701121157382;-0.9098838;-2.2941043;-2.9132164;3
84197629106478;1701121157382;-0.9098838;-2.2941043;-2.9132164;3
84197649171478;1701121157421;-0.9098838;-2.2941043;-2.9132164;3
84197669206478;1701121157421;-0.9098838;-2.2941043;-2.9132164;3
84197689241478;1701121157458;-0.9098838;-2.2941043;-2.9132164;3
84197709291478;1701121157458;-0.9098838;-2.2941043;-2.9132164;3
84197729341478;1701121157498;-0.9098838;-2.2941043;-2.9132164;3
84197749391478;1701121157498;-0.9098838;-2.2941043;-2.9132164;3
84197769441478;1701121157538;-0.9098838;-2.2941043;-2.9132164;3
84197789491478;1701121157538;-0.9098838;-2.2941043;-2.9132164;3
84197809541478;1701121157578;-0.9098838;-2.2941043;-2.9132164;3
84197829591478;1701121157578;-0.9098838;-2.2941043;-2.9132164;3
84197849641478;1701121157618;-0.9098838;-2.2941043;-2.9132164;3
84197869691478;1701121157618;-0.9098838;-2.2941043;-2.9132164;3
84197889741478;1701121157658;-0.9098838;-2.2941043;-2.9132164;3
84197909791478;1701121157658;-0.9098838;-2.2941043;-2.9132164;3
84197929841478;1701121157698;-0.9098838;-2.2941043;-2.9132164;3
84197949891478;1701121157698;-0.9098838;-2.2941043;-2.9132164;3
84197969941478;1701121157738;-0.9098838;-2.2941043;-2.9132164;3
84197989976478;1701121157738;-0.9098838;-2.2941043;-2.9132164;3
84198010011478;1701121157781;-0.9098838;-2.2941043;-2.9132164;3
84198030076978;1701121157781;-0.9098838;-2.2941043;-2.9132164;3
84198050142478;1701121157819;-0.9098838;-2.2941043;-2.9132164;3
84198070192478;1701121157819;-0.9098838;-2.2941043;-2.9132164;3
84198090242478;1701121157860;-0.9098838;-2.2941043;-2.9132164;3
84198110292478;1701121157860;-0.9098838;-2.2941043;-2.9132164;3
84198130342478;1701121157901;-0.9098838;-2.2941043;-2.9132164;3
84198150392478;1701121157901;-0.9098838;-2.2941043;-2.9132164;3
84198170442478;1701121157939;-0.9098838;-2.2941043;-2.9132164;3
84198190476978;1701121157939;-0.9098838;-2.2941043;-2.9132164;3
84198210511478;1701121157979;-0.9098838;-2.2941043;-2.9132164;3
84198230561978;1701121157979;-0.9098838;-2.2941043;-2.9132164;3
84198250612478;1701121158019;-0.9098838;-2.2941043;-2.9132164;3
84198270662478;1701121158019;-0.9098838;-2.2941043;-2.9132164;3
84198290712478;1701121158059;-0.9098838;-2.2941043;-2.9132164;3
84198310762478;1701121158059;-0.9098838;-2.2941043;-2.9132164;3
84198330812478;1701121158100;-0.9098838;-2.2941043;-2.9132164;3
84198350862478;1701121158100;-0.9098838;-2.2941043;-2.9132164;3
84198370912478;1701121158139;-0.9098838;-2.2941043;-2.9132164;3
84198390962478;1701121158139;-0.9098838;-2.2941043;-2.9132164;3
84198411012478;1701121158179;-0.9098838;-2.2941043;-2.9132164;3
84198431062478;1701121158179;-0.9098838;-2.2941043;-2.9132164;3
84198451112478;1701121158221;-0.9098838;-2.2941043;-2.9132164;3
84198471162478;1701121158221;-0.9098838;-2.2941043;-2.9132164;3
84198491212478;1701121158260;-0.9098838;-2.2941043;-2.9132164;3
84198511262478;1701121158260;-0.9098838;-2.2941043;-2.9132164;3
84198531312478;1701121158300;-0.9098838;-2.2941043;-2.9132164;3
84198551362478;1701121158300;-0.9098838;-2.2941043;-2.9132164;3
84198571412478;1701121158342;-0.9098838;-2.2941043;-2.9132164;3
84198591462478;1701121158342;-0.9098838;-2.2941043;-2.9132164;3
84198611512478;1701121158384;-0.9098838;-2.2941043;-2.9132164;3
84198631562978;1701121158384;-0.9098838;-2.2941043;-2.9132164;3
84198651613478;1701121158420;-0.9098838;-2.2941043;-2.9132164;3
84198671647978;1701121158420;-0.9098838;-2.2941043;-2.9132164;3
84198691682478;1701121158461;-0.9098838;-2.2941043;-2.9132164;3
84198711732478;1701121158461;-0.9098838;-2.2941043;-2.9132164;3
84198731782478;1701121158500;-0.9098838;-2.2941043;-2.9132164;3
84198751832478;1701121158500;-0.9098838;-2.2941043;-2.9132164;3
84198771882478;1701121158540;-0.9098838;-2.2941043;-2.9132164;3
84198791932478;1701121158540;-0.9098838;-2.2941043;-2.9132164;3
84198811982478;1701121158580;-0.9098838;-2.2941043;-2.9132164;3
84198832032978;1701121158580;-0.9098838;-2.2941043;-2.9132164;3
84198852083478;1701121158621;-0.9098838;-2.2941043;-2.9132164;3
84198872133478;1701121158621;-0.9098838;-2.2941043;-2.9132164;3
84198892183478;1701121158661;-0.9098838;-2.2941043;-2.9132164;3
84198912233478;1701121158661;-0.9098838;-2.2941043;-2.9132164;3
84198932283478;1701121158701;-0.9098838;-2.2941043;-2.9132164;3
84198952333478;1701121158701;-0.9098838;-2.2941043;-2.9132164;3
84198972383478;1701121158741;-0.9098838;-2.2941043;-2.9132164;3
84198992433478;1701121158741;-0.9098838;-2.2941043;-2.9132164;3
84199012483478;1701121158783;-0.9098838;-2.2941043;-2.9132164;3
84199032533478;1701121158783;-0.9098838;-2.2941043;-2.9132164;3
84199052583478;1701121158822;-0.9098838;-2.2941043;-2.9132164;3
84199072633478;1701121158822;-0.9098838;-2.2941043;-2.9132164;3
84199092683478;1701121158863;-0.9098838;-2.2941043;-2.9132164;3
84199112718478;1701121158863;-0.9098838;-2.2941043;-2.9132164;3
84199132753478;1701121158902;-0.9098838;-2.2941043;-2.9132164;3
84199152803478;1701121158902;-0.9098838;-2.2941043;-2.9132164;3
84199172853478;1701121158942;-0.9098838;-2.2941043;-2.9132164;3
84199192903478;1701121158942;-0.9098838;-2.2941043;-2.9132164;3
84199212953478;1701121158982;-0.9098838;-2.2941043;-2.9132164;3
84199233003478;1701121158982;-0.9098838;-2.2941043;-2.9132164;3
84199253053478;1701121159022;-0.9098838;-2.2941043;-2.9132164;3
84199273103478;1701121159022;-0.9098838;-2.2941043;-2.9132164;3
84199293153478;1701121159062;-0.9098838;-2.2941043;-2.9132164;3
84199313203478;1701121159062;-0.9098838;-2.2941043;-2.9132164;3
84199333253478;1701121159102;-0.9098838;-2.2941043;-2.9132164;3
84199353303478;1701121159102;-0.9098838;-2.2941043;-2.9132164;3
84199373353478;1701121159142;-0.9098838;-2.2941043;-2.9132164;3
84199393403478;1701121159142;-0.9098838;-2.2941043;-2.9132164;3
84199413453478;1701121159182;-0.9098838;-2.2941043;-2.9132164;3
84199433503478;1701121159182;-0.9098838;-2.2941043;-2.9132164;3
84199453553478;1701121159222;-0.9098838;-2.2941043;-2.9132164;3
84199473603978;1701121159222;-0.9098838;-2.2941043;-2.9132164;3
84199493654478;1701121159262;-0.9098838;-2.2941043;-2.9132164;3
84199513704478;1701121159262;-0.9098838;-2.2941043;-2.9132164;3
84199533754478;1701121159304;-0.9098838;-2.2941043;-2.9132164;3
84199553804478;1701121159304;-0.9098838;-2.2941043;-2.9132164;3
84199573854478;1701121159345;-0.9098838;-2.2941043;-2.9132164;3
84199593904478;1701121159345;-0.9098838;-2.2941043;-2.9132164;3
84199613954478;1701121159385;-0.9098838;-2.2941043;-2.9132164;3
84199633988978;1701121159385;-0.9098838;-2.2941043;-2.9132164;3
84199654023478;1701121159423;-0.9098838;-2.2941043;-2.9132164;3
84199674073978;1701121159423;-0.9098838;-2.2941043;-2.9132164;3
84199694124478;1701121159462;-0.9098838;-2.2941043;-2.9132164;3
84199714174478;1701121159462;-0.9098838;-2.2941043;-2.9132164;3
84199734224478;1701121159503;-0.9098838;-2.2941043;-2.9132164;3
84199754274478;1701121159503;-0.9098838;-2.2941043;-2.9132164;3
84199774324478;1701121159543;-0.9098838;-2.2941043;-2.9132164;3
84199794374478;1701121159543;-0.9098838;-2.2941043;-2.9132164;3
84199814424478;1701121159583;-0.9098838;-2.2941043;-2.9132164;3
84199834474478;1701121159583;-0.9098838;-2.2941043;-2.9132164;3
84199854524478;1701121159623;-0.9098838;-2.2941043;-2.9132164;3
84199874574478;1701121159623;-0.9098838;-2.2941043;-2.9132164;3
84199894624478;1701121159663;-0.9098838;-2.2941043;-2.9132164;3
84199914674478;1701121159663;-0.9098838;-2.2941043;-2.9132164;3
84199934724478;1701121159703;-0.9098838;-2.2941043;-2.9132164;3
84199954774478;1701121159703;-0.9098838;-2.2941043;-2.9132164;3
84199974824478;1701121159744;-0.9098838;-2.2941043;-2.9132164;3
84199994874478;1701121159744;-0.9098838;-2.2941043;-2.9132164;3
84200014924478;1701121159786;-0.9098838;-2.2941043;-2.9132164;3
84200034974478;1701121159786;-0.9098838;-2.2941043;-2.9132164;3
84200055024478;1701121159826;-0.9098838;-2.2941043;-2.9132164;3
84200075074478;1701121159826;-0.9098838;-2.2941043;-2.9132164;3
84200095124478;1701121159864;-0.9098838;-2.2941043;-2.9132164;3
84200115174978;1701121159864;-0.9098838;-2.2941043;-2.9132164;3
84200135225478;1701121159904;-0.9098838;-2.2941043;-2.9132164;3
84200155259978;1701121159904;-0.9098838;-2.2941043;-2.9132164;3
84200175294478;1701121159944;-0.9098838;-2.2941043;-2.9132164;3
84200195344478;1701121159944;-0.9098838;-2.2941043;-2.9132164;3
84200215394478;1701121159984;-0.9098838;-2.2941043;-2.9132164;3
84200235444478;1701121159984;-0.9098838;-2.2941043;-2.9132164;3
84200255494478;1701121160024;-0.9098838;-2.2941043;-2.9132164;3
84200275544478;1701121160024;-0.9098838;-2.2941043;-2.9132164;3
84200295594478;1701121160064;-0.9098838;-2.2941043;-2.9132164;3
84200315644978;1701121160064;-0.9098838;-2.2941043;-2.9132164;3
84200335695478;1701121160104;-0.9098838;-2.2941043;-2.9132164;3
84200355745478;1701121160104;-0.9098838;-2.2941043;-2.9132164;3
84200375795478;1701121160145;-0.9098838;-2.2941043;-2.9132164;3
84200395845478;1701121160145;-0.9098838;-2.2941043;-2.9132164;3
84200415895478;1701121160185;-0.9098838;-2.2941043;-2.9132164;3
84200435945478;1701121160185;-0.9098838;-2.2941043;-2.9132164;3
84200455995478;1701121160226;-0.9098838;-2.2941043;-2.9132164;3
84200476045478;1701121160226;-0.9098838;-2.2941043;-2.9132164;3
84200496095478;1701121160267;-0.9098838;-2.2941043;-2.9132164;3
84200516145478;1701121160267;-0.9098838;-2.2941043;-2.9132164;3
84200536195478;1701121160307;-0.9098838;-2.2941043;-2.9132164;3
84200556245478;1701121160307;-0.9098838;-2.2941043;-2.9132164;3
84200576295478;1701121160345;-0.9098838;-2.2941043;-2.9132164;3
84200596345478;1701121160345;-0.9098838;-2.2941043;-2.9132164;3
84200616395478;1701121160387;-0.9098838;-2.2941043;-2.9132164;3
84200636430478;1701121160387;-0.9098838;-2.2941043;-2.9132164;3
84200656465478;1701121160425;-0.9098838;-2.2941043;-2.9132164;3
84200676515478;1701121160425;-0.9098838;-2.2941043;-2.9132164;3
84200696565478;1701121160465;-0.9098838;-2.2941043;-2.9132164;3
84200716615478;1701121160465;-0.9098838;-2.2941043;-2.9132164;3
84200736665478;1701121160505;-0.9098838;-2.2941043;-2.9132164;3
84200756715478;1701121160505;-0.9098838;-2.2941043;-2.9132164;3
84200776765478;1701121160546;-0.9098838;-2.2941043;-2.9132164;3
84200796815478;1701121160546;-0.9098838;-2.2941043;-2.9132164;3
84200816865478;1701121160585;-0.9098838;-2.2941043;-2.9132164;3
84200836915478;1701121160586;-0.9098838;-2.2941043;-2.9132164;3
84200856965478;1701121160626;-0.9098838;-2.2941043;-2.9132164;3
84200877015478;1701121160626;-0.9098838;-2.2941043;-2.9132164;3
84200897065478;1701121160666;-0.9098838;-2.2941043;-2.9132164;3
84200917115978;1701121160666;-0.9098838;-2.2941043;-2.9132164;3
84200937166478;1701121160705;-0.9098838;-2.2941043;-2.9132164;3
84200957216478;1701121160705;-0.9098838;-2.2941043;-2.9132164;3
84200977266478;1701121160746;-0.9098838;-2.2941043;-2.9132164;3
84200997316478;1701121160746;-0.9098838;-2.2941043;-2.9132164;3
84201017366478;1701121160790;-0.9098838;-2.2941043;-2.9132164;3
84201037416478;1701121160790;-0.9098838;-2.2941043;-2.9132164;3
84201057466478;1701121160826;-0.9098838;-2.2941043;-2.9132164;3
84201077516478;1701121160826;-0.9098838;-2.2941043;-2.9132164;3
84201097566478;1701121160866;-0.9098838;-2.2941043;-2.9132164;3
84201117600978;1701121160866;-0.9098838;-2.2941043;-2.9132164;3
84201137635478;1701121160907;-0.9098838;-2.2941043;-2.9132164;3
84201157685978;1701121160907;-0.9098838;-2.2941043;-2.9132164;3
84201177736478;1701121160947;-0.9098838;-2.2941043;-2.9132164;3
84201197786478;1701121160947;-0.9098838;-2.2941043;-2.9132164;3
84201217836478;1701121160986;-0.9098838;-2.2941043;-2.9132164;3
84201237886478;1701121160986;-0.9098838;-2.2941043;-2.9132164;3
84201257936478;1701121161027;-0.9098838;-2.2941043;-2.9132164;3
84201277986478;1701121161027;-0.9098838;-2.2941043;-2.9132164;3
84201298036478;1701121161066;-0.9098838;-2.2941043;-2.9132164;3
84201318086478;1701121161066;-0.9098838;-2.2941043;-2.9132164;3
84201338136478;1701121161106;-0.9098838;-2.2941043;-2.9132164;3
84201358186478;1701121161106;-0.9098838;-2.2941043;-2.9132164;3
84201378236478;1701121161147;-0.9098838;-2.2941043;-2.9132164;3
