time,seconds_elapsed,z,y,x
1701815855626455600,0.02145556640625,0.021902619728446007,-0.0036310499787330624,-0.020498159758001566
1701815855636408600,0.03140869140625,0.04857727616429328,0.004427168792486191,-0.00009659224227070808
1701815855646361600,0.041361572265625,0.04598258349597454,0.00797901605516672,-0.00110167763158679
1701815855656314600,0.051314697265625,0.07265899349749087,0.012769757463037967,-0.04255407035201788
1701815855666267600,0.061267578125,0.08290040152668952,0.014629706116020678,-0.05340805732160806
1701815855676220700,0.071220703125,0.07167699672281741,0.045915948000550266,-0.054338323909044264
1701815855686173400,0.08117333984375,0.06107727677524089,0.042530981737375254,-0.05421528205126524
1701815855696125400,0.09112548828125,0.04374269561469555,0.039245968717336654,-0.06827186445444822
1701815855706078500,0.101078369140625,0.025161329263448714,0.030452129147946833,-0.08998013065457343
1701815855716031500,0.111031494140625,0.03917465704679489,0.035841713231801985,-0.09152546040043234
1701815855725984500,0.120984619140625,0.035980244919657706,0.05255202501416206,-0.09750278124436736
1701815855735937500,0.1309375,0.032923195436596865,0.04464052123725414,-0.08329232345372438
1701815855745890600,0.140890625,0.04344225136339664,0.04403817142993211,-0.08380407236814498
1701815855755843600,0.150843505859375,0.04366846133470535,0.06295183847546577,-0.06449921404793858
1701815855765795600,0.160795654296875,0.023639818784594535,0.06305968276411295,-0.05783844098448753
1701815855775748600,0.17074853515625,-0.016926000359654424,0.06123743577301502,-0.057965136104077095
1701815855785701600,0.18070166015625,-0.05199614469707012,0.045021921770274635,-0.029353520256280897
1701815855795654700,0.190654541015625,-0.07178980944752693,0.040025720918178555,-0.031098318096995353
1701815855805607700,0.200607666015625,-0.0893500160574913,0.049615971562266346,-0.042567514355480666
1701815855815560700,0.210560791015625,-0.13416530933976173,0.03235445563793182,-0.03189268334507942
1701815855825513700,0.220513671875,-0.1284282269924879,0.019906185214221477,-0.052406040672212835
1701815855835466500,0.230466552734375,-0.07508242125213145,0.012601999680697917,-0.06298690978884697
1701815855845418500,0.24041845703125,-0.05175415263473987,0.011100655207037924,-0.0626158845193684
1701815855855371500,0.25037158203125,-0.015548866787552833,-0.0010074234768748284,-0.028330168557912108
1701815855865324500,0.260324462890625,0.00528816953599453,0.016537001042068004,0.002145925987511873
1701815855875277600,0.270277587890625,0.028797639939188956,0.023737726201117037,0.030287147844582793
1701815855885230600,0.280230712890625,-0.014611878198385237,0.018985563237965106,0.03487520628720522
