time,seconds_elapsed,z,y,x
1701792954488342500,0.019342529296875,-0.823822021484375,-0.3989715576171875,0.109222412109375
1701792954498296800,0.029296875,-0.834503173828125,-0.39776611328125,0.1073455810546875
1701792954508249900,0.039249755859375,-0.8457489013671875,-0.4077911376953125,0.10211181640625
1701792954518203600,0.04920361328125,-0.8409423828125,-0.41375732421875,0.1006317138671875
1701792954528156700,0.05915673828125,-0.833343505859375,-0.4200439453125,0.103668212890625
1701792954538109400,0.069109375,-0.8361968994140625,-0.4305267333984375,0.0961761474609375
1701792954548063700,0.079063720703125,-0.841552734375,-0.4344024658203125,0.08782958984375
1701792954558016500,0.0890166015625,-0.8481292724609375,-0.4286041259765625,0.087432861328125
1701792954567969500,0.098969482421875,-0.8421173095703125,-0.426055908203125,0.0953369140625
1701792954577923600,0.108923583984375,-0.80718994140625,-0.4285430908203125,0.1002349853515625
1701792954587876600,0.118876708984375,-0.7834930419921875,-0.430938720703125,0.0878143310546875
1701792954597830700,0.12883056640625,-0.76336669921875,-0.435455322265625,0.086883544921875
1701792954607783700,0.13878369140625,-0.76190185546875,-0.4501800537109375,0.082183837890625
1701792954617736700,0.14873681640625,-0.793243408203125,-0.4602203369140625,0.0595855712890625
1701792954627690500,0.1586904296875,-0.83966064453125,-0.4481658935546875,0.05010986328125
1701792954637643500,0.1686435546875,-0.90240478515625,-0.430023193359375,0.05322265625
1701792954647596500,0.178596435546875,-0.9689178466796875,-0.4234619140625,0.0476226806640625
1701792954657550600,0.188550537109375,-1.00140380859375,-0.42718505859375,0.0419464111328125
1701792954667503600,0.198503662109375,-0.9847259521484375,-0.4293975830078125,0.0565643310546875
1701792954677456600,0.20845654296875,-0.93951416015625,-0.4426116943359375,0.0787353515625
1701792954687410700,0.21841064453125,-0.8945465087890625,-0.4673919677734375,0.09881591796875
1701792954697363700,0.22836376953125,-0.856475830078125,-0.492340087890625,0.11529541015625
1701792954707317500,0.2383173828125,-0.8364410400390625,-0.511688232421875,0.147552490234375
1701792954717270500,0.2482705078125,-0.8446197509765625,-0.5244598388671875,0.181732177734375
1701792954727223600,0.2582236328125,-0.8863983154296875,-0.527618408203125,0.20892333984375
1701792954737177600,0.268177490234375,-0.9369964599609375,-0.52105712890625,0.2229766845703125
1701792954747130600,0.278130615234375,-0.971893310546875,-0.5001068115234375,0.215423583984375
1701792954757083600,0.288083740234375,-0.9881134033203125,-0.479095458984375,0.19854736328125
1701792954767037700,0.29803759765625,-0.980133056640625,-0.469024658203125,0.185089111328125
1701792954776990700,0.30799072265625,-0.9468536376953125,-0.4639129638671875,0.1823883056640625
1701792954786944500,0.317944580078125,-0.9058685302734375,-0.4697418212890625,0.179290771484375
1701792954796897500,0.3278974609375,-0.859039306640625,-0.47369384765625,0.1808013916015625
1701792954806850600,0.3378505859375,-0.7978515625,-0.4677276611328125,0.22052001953125
1701792954816804600,0.3478046875,-0.7757110595703125,-0.47015380859375,0.2687530517578125
1701792954826757600,0.357757568359375,-0.789520263671875,-0.4743804931640625,0.331146240234375
1701792954836710700,0.367710693359375,-0.8105621337890625,-0.4662933349609375,0.419525146484375
1701792954846664700,0.377664794921875,-0.8334808349609375,-0.443878173828125,0.5036468505859375
1701792954856617700,0.38761767578125,-0.8668975830078125,-0.416778564453125,0.538665771484375
1701792954866571800,0.39757177734375,-0.9073944091796875,-0.388275146484375,0.54779052734375
1701792954876524800,0.40752490234375,-0.9288177490234375,-0.3516998291015625,0.5509185791015625
1701792954886477800,0.417477783203125,-0.9305419921875,-0.311859130859375,0.5512542724609375
1701792954896431600,0.427431640625,-0.895660400390625,-0.2860260009765625,0.52764892578125
1701792954906384600,0.437384521484375,-0.83306884765625,-0.275177001953125,0.5107421875
1701792954916337700,0.447337646484375,-0.7727508544921875,-0.2860870361328125,0.4962158203125
1701792954926291700,0.457291748046875,-0.722747802734375,-0.3070526123046875,0.459381103515625
1701792954936244700,0.46724462890625,-0.684112548828125,-0.3209228515625,0.4184722900390625
