t_Android,t_unix,x,y,z,a
84965063849114,1701121924814,-4.338344,6.6859846,5.710995,1
84965083899114,1701121924852,-4.338344,6.6859846,5.710995,1
84965103949614,1701121924852,-4.338344,6.6859846,5.710995,1
84965124000114,1701121924894,-4.338344,6.6859846,5.710995,1
84965144050114,1701121924895,-4.338344,6.6859846,5.710995,1
84965164100114,1701121924932,-4.338344,6.6859846,5.710995,1
84965184150114,1701121924932,-4.338344,6.6859846,5.710995,1
84965204200114,1701121924972,-4.338344,6.6859846,5.710995,1
84965224250114,1701121924972,-4.338344,6.6859846,5.710995,1
84965244300114,1701121925012,-4.338344,6.6859846,5.710995,1
84965264350114,1701121925012,-4.338344,6.6859846,5.710995,1
84965284400114,1701121925052,-4.338344,6.6859846,5.710995,1
84965304450114,1701121925052,-4.338344,6.6859846,5.710995,1
84965324500114,1701121925092,-4.338344,6.6859846,5.710995,1
84965344550114,1701121925092,-4.338344,6.6859846,5.710995,1
84965364600114,1701121925136,-4.338344,6.6859846,5.710995,1
84965384650114,1701121925136,-4.338344,6.6859846,5.710995,1
84965404700114,1701121925172,-4.338344,6.6859846,5.710995,1
84965424750114,1701121925172,-4.338344,6.6859846,5.710995,1
84965444800114,1701121925213,-4.338344,6.6859846,5.710995,1
84965464850114,1701121925213,-4.338344,6.6859846,5.710995,1
84965484900114,1701121925254,-4.338344,6.6859846,5.710995,1
84965504965614,1701121925254,-4.338344,6.6859846,5.710995,1
84965525031114,1701121925292,-4.338344,6.6859846,5.710995,1
84965545081114,1701121925292,-4.338344,6.6859846,5.710995,1
84965565131114,1701121925334,-4.338344,6.6859846,5.710995,1
84965585181114,1701121925334,-4.338344,6.6859846,5.710995,1
84965605231114,1701121925378,-4.338344,6.6859846,5.710995,1
84965625281114,1701121925378,-4.338344,6.6859846,5.710995,1
84965645331114,1701121925413,-4.338344,6.6859846,5.710995,1
84965665381114,1701121925413,-4.338344,6.6859846,5.710995,1
84965685431114,1701121925454,-4.338344,6.6859846,5.710995,1
84965705481614,1701121925454,-4.338344,6.6859846,5.710995,1
84965725532114,1701121925494,-4.338344,6.6859846,5.710995,1
84965745582114,1701121925494,-4.338344,6.6859846,5.710995,1
84965765632114,1701121925535,-4.338344,6.6859846,5.710995,1
84965785682114,1701121925535,-4.338344,6.6859846,5.710995,1
84965805732114,1701121925574,-4.338344,6.6859846,5.710995,1
84965825782114,1701121925574,-4.338344,6.6859846,5.710995,1
84965845832114,1701121925614,-4.338344,6.6859846,5.710995,1
84965865882114,1701121925614,-4.338344,6.6859846,5.710995,1
84965885932114,1701121925654,-4.338344,6.6859846,5.710995,1
84965905982114,1701121925654,-4.338344,6.6859846,5.710995,1
84965926032114,1701121925695,-4.338344,6.6859846,5.710995,1
84965946082114,1701121925695,-4.338344,6.6859846,5.710995,1
84965966132114,1701121925735,-4.338344,6.6859846,5.710995,1
84965986182114,1701121925735,-4.338344,6.6859846,5.710995,1
84966006232114,1701121925774,-4.338344,6.6859846,5.710995,1
84966026282114,1701121925774,-4.338344,6.6859846,5.710995,1
84966046332114,1701121925817,-4.338344,6.6859846,5.710995,1
84966066382114,1701121925817,-4.338344,6.6859846,5.710995,1
84966086432114,1701121925858,-4.338344,6.6859846,5.710995,1
84966106482614,1701121925858,-4.338344,6.6859846,5.710995,1
84966126533114,1701121925895,-4.338344,6.6859846,5.710995,1
84966146583114,1701121925895,-4.338344,6.6859846,5.710995,1
84966166633114,1701121925936,-4.338344,6.6859846,5.710995,1
84966186683114,1701121925936,-4.338344,6.6859846,5.710995,1
84966206733114,1701121925976,-4.338344,6.6859846,5.710995,1
84966226783114,1701121925976,-4.338344,6.6859846,5.710995,1
84966246833114,1701121926015,-4.338344,6.6859846,5.710995,1
84966266883114,1701121926015,-4.338344,6.6859846,5.710995,1
84966286933114,1701121926056,-4.338344,6.6859846,5.710995,1
84966306983114,1701121926056,-4.338344,6.6859846,5.710995,1
84966327033114,1701121926096,-4.338344,6.6859846,5.710995,1
84966347098614,1701121926096,-4.338344,6.6859846,5.710995,1
84966367164114,1701121926138,-4.338344,6.6859846,5.710995,1
84966387214114,1701121926138,-4.338344,6.6859846,5.710995,1
84966407264114,1701121926175,-4.338344,6.6859846,5.710995,1
84966427314114,1701121926175,-4.338344,6.6859846,5.710995,1
84966447364114,1701121926217,-4.338344,6.6859846,5.710995,1
84966467414114,1701121926217,-4.338344,6.6859846,5.710995,1
84966487464114,1701121926256,-4.338344,6.6859846,5.710995,1
84966507514114,1701121926256,-4.338344,6.6859846,5.710995,1
84966527564114,1701121926296,-4.338344,6.6859846,5.710995,1
84966547614114,1701121926296,-4.338344,6.6859846,5.710995,1
84966567664114,1701121926341,-4.338344,6.6859846,5.710995,1
84966587714114,1701121926341,-4.338344,6.6859846,5.710995,1
84966607764114,1701121926376,-4.338344,6.6859846,5.710995,1
84966627814114,1701121926376,-4.338344,6.6859846,5.710995,1
84966647864114,1701121926417,-4.338344,6.6859846,5.710995,1
84966667914114,1701121926417,-4.338344,6.6859846,5.710995,1
84966687964114,1701121926457,-4.338344,6.6859846,5.710995,1
84966708014614,1701121926457,-4.338344,6.6859846,5.710995,1
84966728065114,1701121926497,-4.338344,6.6859846,5.710995,1
84966748115114,1701121926497,-4.338344,6.6859846,5.710995,1
84966768165114,1701121926537,-4.338344,6.6859846,5.710995,1
84966788215114,1701121926537,-4.338344,6.6859846,5.710995,1
84966808265114,1701121926577,-4.338344,6.6859846,5.710995,1
84966828315114,1701121926577,-4.338344,6.6859846,5.710995,1
84966848365114,1701121926617,-4.338344,6.6859846,5.710995,1
84966868415114,1701121926617,-4.338344,6.6859846,5.710995,1
84966888465114,1701121926657,-4.338344,6.6859846,5.710995,1
84966908515114,1701121926657,-4.338344,6.6859846,5.710995,1
84966928565114,1701121926697,-4.338344,6.6859846,5.710995,1
84966948615114,1701121926697,-4.338344,6.6859846,5.710995,1
84966968665114,1701121926736,-4.338344,6.6859846,5.710995,1
84966988715114,1701121926736,-4.338344,6.6859846,5.710995,1
84967008765114,1701121926777,-4.338344,6.6859846,5.710995,1
84967028815114,1701121926777,-4.338344,6.6859846,5.710995,1
84967048865114,1701121926823,-4.338344,6.6859846,5.710995,1
84967068915114,1701121926823,-4.338344,6.6859846,5.710995,1
84967088965114,1701121926858,-4.338344,6.6859846,5.710995,1
84967109030614,1701121926858,-4.338344,6.6859846,5.710995,1
84967129096114,1701121926897,-4.338344,6.6859846,5.710995,1
84967149146114,1701121926897,-4.338344,6.6859846,5.710995,1
84967169196114,1701121926938,-4.338344,6.6859846,5.710995,1
84967189246114,1701121926938,-4.338344,6.6859846,5.710995,1
84967209296114,1701121926978,-4.338344,6.6859846,5.710995,1
84967229346114,1701121926978,-4.338344,6.6859846,5.710995,1
84967249396114,1701121927018,-4.338344,6.6859846,5.710995,1
84967269446114,1701121927018,-4.338344,6.6859846,5.710995,1
84967289496114,1701121927058,-4.338344,6.6859846,5.710995,1
84967309546114,1701121927059,-4.338344,6.6859846,5.710995,1
84967329596114,1701121927098,-4.338344,6.6859846,5.710995,1
84967349631114,1701121927098,-4.338344,6.6859846,5.710995,1
84967369666114,1701121927141,-4.338344,6.6859846,5.710995,1
84967389731614,1701121927141,-4.338344,6.6859846,5.710995,1
84967409797114,1701121927179,-4.338344,6.6859846,5.710995,1
84967429847114,1701121927179,-4.338344,6.6859846,5.710995,1
84967449897114,1701121927219,-4.338344,6.6859846,5.710995,1
84967469947114,1701121927219,-4.338344,6.6859846,5.710995,1
84967489997114,1701121927259,-4.338344,6.6859846,5.710995,1
84967510047114,1701121927259,-4.338344,6.6859846,5.710995,1
84967530097114,1701121927302,-4.338344,6.6859846,5.710995,1
84967550147114,1701121927302,-4.338344,6.6859846,5.710995,1
84967570197114,1701121927339,-4.338344,6.6859846,5.710995,1
84967590247114,1701121927339,-4.338344,6.6859846,5.710995,1
84967610297114,1701121927379,-4.338344,6.6859846,5.710995,1
84967630347114,1701121927379,-4.338344,6.6859846,5.710995,1
84967650397114,1701121927419,-4.338344,6.6859846,5.710995,1
84967670447114,1701121927419,-4.338344,6.6859846,5.710995,1
84967690497114,1701121927459,-4.338344,6.6859846,5.710995,1
84967710547114,1701121927459,-4.338344,6.6859846,5.710995,1
84967730597114,1701121927499,-4.338344,6.6859846,5.710995,1
84967750647614,1701121927499,-4.338344,6.6859846,5.710995,1
84967770698114,1701121927540,-4.338344,6.6859846,5.710995,1
84967790748114,1701121927540,-4.338344,6.6859846,5.710995,1
84967810798114,1701121927579,-4.338344,6.6859846,5.710995,1
84967830848114,1701121927579,-4.338344,6.6859846,5.710995,1
84967850898114,1701121927620,-4.338344,6.6859846,5.710995,1
84967870948114,1701121927620,-4.338344,6.6859846,5.710995,1
84967890998114,1701121927660,-4.338344,6.6859846,5.710995,1
84967911063114,1701121927660,-4.338344,6.6859846,5.710995,1
84967931128114,1701121927700,-4.338344,6.6859846,5.710995,1
84967951178614,1701121927700,-4.338344,6.6859846,5.710995,1
84967971229114,1701121927740,-4.338344,6.6859846,5.710995,1
84967991279114,1701121927740,-4.338344,6.6859846,5.710995,1
84968011329114,1701121927782,-4.338344,6.6859846,5.710995,1
84968031379114,1701121927782,-4.338344,6.6859846,5.710995,1
84968051429114,1701121927822,-4.338344,6.6859846,5.710995,1
84968071479114,1701121927822,-4.338344,6.6859846,5.710995,1
84968091529114,1701121927860,-4.338344,6.6859846,5.710995,1
84968111579114,1701121927860,-4.338344,6.6859846,5.710995,1
84968131629114,1701121927900,-4.338344,6.6859846,5.710995,1
84968151679114,1701121927900,-4.338344,6.6859846,5.710995,1
84968171729114,1701121927941,-4.338344,6.6859846,5.710995,1
84968191779114,1701121927941,-4.338344,6.6859846,5.710995,1
84968211829114,1701121927980,-4.338344,6.6859846,5.710995,1
84968231879114,1701121927980,-4.338344,6.6859846,5.710995,1
84968251929114,1701121928020,-4.338344,6.6859846,5.710995,1
84968271979114,1701121928020,-4.338344,6.6859846,5.710995,1
84968292029114,1701121928060,-4.338344,6.6859846,5.710995,1
84968312079114,1701121928060,-4.338344,6.6859846,5.710995,1
84968332129114,1701121928100,-4.338344,6.6859846,5.710995,1
84968352179614,1701121928100,-4.338344,6.6859846,5.710995,1
84968372230114,1701121928143,-4.338344,6.6859846,5.710995,1
84968392280114,1701121928143,-4.338344,6.6859846,5.710995,1
84968412330114,1701121928181,-4.338344,6.6859846,5.710995,1
84968432380114,1701121928181,-4.338344,6.6859846,5.710995,1
84968452430114,1701121928221,-4.338344,6.6859846,5.710995,1
84968472480114,1701121928221,-4.338344,6.6859846,5.710995,1
84968492530114,1701121928265,-4.338344,6.6859846,5.710995,1
84968512580114,1701121928265,-4.338344,6.6859846,5.710995,1
84968532630114,1701121928300,-4.338344,6.6859846,5.710995,1
84968552680114,1701121928300,-4.338344,6.6859846,5.710995,1
84968572730114,1701121928341,-4.338344,6.6859846,5.710995,1
84968592780114,1701121928341,-4.338344,6.6859846,5.710995,1
84968612830114,1701121928382,-4.338344,6.6859846,5.710995,1
84968632880114,1701121928382,-4.338344,6.6859846,5.710995,1
84968652930114,1701121928421,-4.338344,6.6859846,5.710995,1
84968672980114,1701121928421,-4.338344,6.6859846,5.710995,1
84968693030114,1701121928462,-4.338344,6.6859846,5.710995,1
84968713080114,1701121928462,-4.338344,6.6859846,5.710995,1
84968733130114,1701121928502,-4.338344,6.6859846,5.710995,1
84968753195614,1701121928502,-4.338344,6.6859846,5.710995,1
84968773261114,1701121928542,-4.338344,6.6859846,5.710995,1
84968793311114,1701121928542,-4.338344,6.6859846,5.710995,1
84968813361114,1701121928582,-4.338344,6.6859846,5.710995,1
84968833411114,1701121928582,-4.338344,6.6859846,5.710995,1
84968853461114,1701121928622,-4.338344,6.6859846,5.710995,1
84968873511114,1701121928622,-4.338344,6.6859846,5.710995,1
84968893561114,1701121928662,-4.338344,6.6859846,5.710995,1
84968913611114,1701121928662,-4.338344,6.6859846,5.710995,1
84968933661114,1701121928702,-4.338344,6.6859846,5.710995,1
84968953711614,1701121928702,-4.338344,6.6859846,5.710995,1
84968973762114,1701121928747,-4.338344,6.6859846,5.710995,1
84968993812114,1701121928747,-4.338344,6.6859846,5.710995,1
84969013862114,1701121928781,-4.338344,6.6859846,5.710995,1
84969033912114,1701121928781,-4.338344,6.6859846,5.710995,1
84969053962114,1701121928825,-4.338344,6.6859846,5.710995,1
84969074012114,1701121928825,-4.338344,6.6859846,5.710995,1
84969094062114,1701121928862,-4.338344,6.6859846,5.710995,1
84969114112114,1701121928862,-4.338344,6.6859846,5.710995,1
84969134162114,1701121928903,-4.338344,6.6859846,5.710995,1
84969154212114,1701121928903,-4.338344,6.6859846,5.710995,1
84969174262114,1701121928943,-4.338344,6.6859846,5.710995,1
84969194312114,1701121928943,-4.338344,6.6859846,5.710995,1
84969214362114,1701121928982,-4.338344,6.6859846,5.710995,1
84969234412114,1701121928983,-4.338344,6.6859846,5.710995,1
84969254462114,1701121929023,-4.338344,6.6859846,5.710995,1
84969274512114,1701121929023,-4.338344,6.6859846,5.710995,1
84969294562114,1701121929064,-4.338344,6.6859846,5.710995,1
84969314612114,1701121929064,-4.338344,6.6859846,5.710995,1
84969334662114,1701121929104,-4.338344,6.6859846,5.710995,1
84969354712614,1701121929104,-4.338344,6.6859846,5.710995,1
84969374763114,1701121929146,-4.338344,6.6859846,5.710995,1
84969394813114,1701121929146,-4.338344,6.6859846,5.710995,1
84969414863114,1701121929184,-4.338344,6.6859846,5.710995,1
84969434913114,1701121929184,-4.338344,6.6859846,5.710995,1
84969454963114,1701121929227,-4.338344,6.6859846,5.710995,1
84969475013114,1701121929227,-4.338344,6.6859846,5.710995,1
84969495063114,1701121929264,-4.338344,6.6859846,5.710995,1
84969515113114,1701121929264,-4.338344,6.6859846,5.710995,1
84969535163114,1701121929304,-4.338344,6.6859846,5.710995,1
84969555213114,1701121929304,-4.338344,6.6859846,5.710995,1
84969575263114,1701121929344,-4.338344,6.6859846,5.710995,1
84969595328614,1701121929344,-4.338344,6.6859846,5.710995,1
84969615394114,1701121929384,-4.338344,6.6859846,5.710995,1
84969635444114,1701121929384,-4.338344,6.6859846,5.710995,1
84969655494114,1701121929424,-4.338344,6.6859846,5.710995,1
84969675544114,1701121929424,-4.338344,6.6859846,5.710995,1
84969695594114,1701121929464,-4.338344,6.6859846,5.710995,1
84969715644114,1701121929464,-4.338344,6.6859846,5.710995,1
84969735694114,1701121929505,-4.338344,6.6859846,5.710995,1
84969755744114,1701121929505,-4.338344,6.6859846,5.710995,1
84969775794114,1701121929545,-4.338344,6.6859846,5.710995,1
84969795844114,1701121929545,-4.338344,6.6859846,5.710995,1
84969815894114,1701121929584,-4.338344,6.6859846,5.710995,1
84969835944114,1701121929584,-4.338344,6.6859846,5.710995,1
84969855994114,1701121929624,-4.338344,6.6859846,5.710995,1
84969876029114,1701121929624,-4.338344,6.6859846,5.710995,1
84969896064114,1701121929666,-4.338344,6.6859846,5.710995,1
84969916129114,1701121929666,-4.338344,6.6859846,5.710995,1
84969936194114,1701121929707,-4.338344,6.6859846,5.710995,1
84969956244114,1701121929707,-4.338344,6.6859846,5.710995,1
84969976294114,1701121929745,-4.338344,6.6859846,5.710995,1
84969996344614,1701121929745,-4.338344,6.6859846,5.710995,1
84970016395114,1701121929785,-4.338344,6.6859846,5.710995,1
84970036445114,1701121929786,-4.338344,6.6859846,5.710995,1
84970056495114,1701121929827,-4.338344,6.6859846,5.710995,1
84970076545114,1701121929827,-4.338344,6.6859846,5.710995,1
84970096595114,1701121929866,-4.338344,6.6859846,5.710995,1
84970116645114,1701121929866,-4.338344,6.6859846,5.710995,1
84970136695114,1701121929906,-4.338344,6.6859846,5.710995,1
84970156745114,1701121929906,-4.338344,6.6859846,5.710995,1
84970176795114,1701121929946,-4.338344,6.6859846,5.710995,1
84970196845114,1701121929946,-4.338344,6.6859846,5.710995,1
84970216895114,1701121929986,-4.338344,6.6859846,5.710995,1
84970236945114,1701121929986,-4.338344,6.6859846,5.710995,1
84970256995114,1701121930026,-4.338344,6.6859846,5.710995,1
84970277045114,1701121930026,-4.338344,6.6859846,5.710995,1
84970297095114,1701121930066,-4.338344,6.6859846,5.710995,1
84970317145114,1701121930066,-4.338344,6.6859846,5.710995,1
84970337195114,1701121930106,-4.338344,6.6859846,5.710995,1
84970357245114,1701121930106,-4.338344,6.6859846,5.710995,1
84970377295114,1701121930148,-4.338344,6.6859846,5.710995,1
84970397345614,1701121930148,-4.338344,6.6859846,5.710995,1
84970417396114,1701121930190,-4.338344,6.6859846,5.710995,1
84970437461114,1701121930190,-4.338344,6.6859846,5.710995,1
84970457526114,1701121930225,-4.338344,6.6859846,5.710995,1
84970477576114,1701121930225,-4.338344,6.6859846,5.710995,1
84970497626114,1701121930266,-4.338344,6.6859846,5.710995,1
84970517661114,1701121930266,-4.338344,6.6859846,5.710995,1
84970537696114,1701121930306,-4.338344,6.6859846,5.710995,1
84970557761114,1701121930306,-4.338344,6.6859846,5.710995,1
84970577826114,1701121930347,-4.338344,6.6859846,5.710995,1
84970597876614,1701121930347,-4.338344,6.6859846,5.710995,1
84970617927114,1701121930387,-4.338344,6.6859846,5.710995,1
84970637977114,1701121930387,-4.338344,6.6859846,5.710995,1
84970658027114,1701121930427,-4.338344,6.6859846,5.710995,1
84970678077114,1701121930427,-4.338344,6.6859846,5.710995,1
84970698127114,1701121930467,-4.338344,6.6859846,5.710995,1
84970718161614,1701121930467,-4.338344,6.6859846,5.710995,1
84970738196114,1701121930507,-4.338344,6.6859846,5.710995,1
84970758261614,1701121930507,-4.338344,6.6859846,5.710995,1
84970778327114,1701121930547,-4.338344,6.6859846,5.710995,1
84970798377114,1701121930547,-4.338344,6.6859846,5.710995,1
84970818427114,1701121930588,-4.338344,6.6859846,5.710995,1
84970838477114,1701121930588,-4.338344,6.6859846,5.710995,1
84970858527114,1701121930628,-4.338344,6.6859846,5.710995,1
84970878577114,1701121930628,-4.338344,6.6859846,5.710995,1
84970898627114,1701121930670,-4.338344,6.6859846,5.710995,1
84970918677114,1701121930670,-4.338344,6.6859846,5.710995,1
84970938727114,1701121930708,-4.338344,6.6859846,5.710995,1
84970958777114,1701121930708,-4.338344,6.6859846,5.710995,1
84970978827114,1701121930748,-4.338344,6.6859846,5.710995,1
84970998877614,1701121930748,-4.338344,6.6859846,5.710995,1
84971018928114,1701121930787,-4.338344,6.6859846,5.710995,1
84971038978114,1701121930787,-4.338344,6.6859846,5.710995,1
84971059028114,1701121930830,-4.338344,6.6859846,5.710995,1
84971079078114,1701121930830,-4.338344,6.6859846,5.710995,1
84971099128114,1701121930868,-4.338344,6.6859846,5.710995,1
84971119178114,1701121930868,-4.338344,6.6859846,5.710995,1
84971139228114,1701121930908,-4.338344,6.6859846,5.710995,1
84971159278114,1701121930908,-4.338344,6.6859846,5.710995,1
84971179328114,1701121930948,-4.338344,6.6859846,5.710995,1
84971199378114,1701121930948,-4.338344,6.6859846,5.710995,1
84971219428114,1701121930988,-4.338344,6.6859846,5.710995,1
84971239478114,1701121930988,-4.338344,6.6859846,5.710995,1
84971259528114,1701121931028,-4.338344,6.6859846,5.710995,1
84971279578114,1701121931028,-4.338344,6.6859846,5.710995,1
84971299628114,1701121931068,-4.338344,6.6859846,5.710995,1
84971319693614,1701121931068,-4.338344,6.6859846,5.710995,1
84971339759114,1701121931108,-4.338344,6.6859846,5.710995,1
84971359809114,1701121931108,-4.338344,6.6859846,5.710995,1
84971379859114,1701121931155,-4.338344,6.6859846,5.710995,1
84971399894114,1701121931155,-4.338344,6.6859846,5.710995,1
84971419929114,1701121931189,-4.338344,6.6859846,5.710995,1
84971439994114,1701121931189,-4.338344,6.6859846,5.710995,1
84971460059114,1701121931228,-4.338344,6.6859846,5.710995,1
84971480109114,1701121931228,-4.338344,6.6859846,5.710995,1
84971500159114,1701121931269,-4.338344,6.6859846,5.710995,1
84971520209114,1701121931269,-4.338344,6.6859846,5.710995,1
84971540259114,1701121931309,-4.338344,6.6859846,5.710995,1
84971560309114,1701121931309,-4.338344,6.6859846,5.710995,1
84971580359114,1701121931349,-4.338344,6.6859846,5.710995,1
84971600409614,1701121931349,-4.338344,6.6859846,5.710995,1
84971620460114,1701121931389,-4.338344,6.6859846,5.710995,1
84971640510114,1701121931389,-4.338344,6.6859846,5.710995,1
84971660560114,1701121931429,-4.338344,6.6859846,5.710995,1
84971680610114,1701121931429,-4.338344,6.6859846,5.710995,1
84971700660114,1701121931469,-4.338344,6.6859846,5.710995,1
84971720710114,1701121931469,-4.338344,6.6859846,5.710995,1
84971740760114,1701121931509,-4.338344,6.6859846,5.710995,1
84971760810114,1701121931510,-4.338344,6.6859846,5.710995,1
84971780860114,1701121931550,-4.338344,6.6859846,5.710995,1
84971800910114,1701121931550,-4.338344,6.6859846,5.710995,1
84971820960114,1701121931589,-4.338344,6.6859846,5.710995,1
84971841010114,1701121931589,-4.338344,6.6859846,5.710995,1
84971861060114,1701121931633,-4.338344,6.6859846,5.710995,1
84971881110114,1701121931633,-4.338344,6.6859846,5.710995,1
84971901160114,1701121931669,-4.338344,6.6859846,5.710995,1
84971921210114,1701121931669,-4.338344,6.6859846,5.710995,1
84971941260114,1701121931709,-4.338344,6.6859846,5.710995,1
84971961310114,1701121931709,-4.338344,6.6859846,5.710995,1
84971981360114,1701121931750,-4.338344,6.6859846,5.710995,1
84972001410614,1701121931750,-4.338344,6.6859846,5.710995,1
84972021461114,1701121931790,-4.338344,6.6859846,5.710995,1
84972041511114,1701121931790,-4.338344,6.6859846,5.710995,1
84972061561114,1701121931832,-4.338344,6.6859846,5.710995,1
84972081611114,1701121931832,-4.338344,6.6859846,5.710995,1
84972101661114,1701121931870,-4.338344,6.6859846,5.710995,1
84972121726114,1701121931870,-4.338344,6.6859846,5.710995,1
84972141791114,1701121931911,-4.338344,6.6859846,5.710995,1
84972161841114,1701121931911,-4.338344,6.6859846,5.710995,1
84972181891114,1701121931951,-4.338344,6.6859846,5.710995,1
84972201941614,1701121931951,-4.338344,6.6859846,5.710995,1
84972221992114,1701121931991,-4.338344,6.6859846,5.710995,1
84972242026614,1701121931991,-4.338344,6.6859846,5.710995,1
84972262061114,1701121932031,-4.338344,6.6859846,5.710995,1
84972282126614,1701121932031,-4.338344,6.6859846,5.710995,1
84972302192114,1701121932071,-4.338344,6.6859846,5.710995,1
84972322242114,1701121932071,-4.338344,6.6859846,5.710995,1
84972342292114,1701121932115,-4.338344,6.6859846,5.710995,1
84972362342114,1701121932115,-4.338344,6.6859846,5.710995,1
84972382392114,1701121932153,-4.338344,6.6859846,5.710995,1
84972402426614,1701121932153,-4.338344,6.6859846,5.710995,1
84972422461114,1701121932190,-4.338344,6.6859846,5.710995,1
84972442526614,1701121932190,-4.338344,6.6859846,5.710995,1
84972462592114,1701121932231,-4.338344,6.6859846,5.710995,1
84972482642114,1701121932231,-4.338344,6.6859846,5.710995,1
84972502692114,1701121932271,-4.338344,6.6859846,5.710995,1
84972522742114,1701121932271,-4.338344,6.6859846,5.710995,1
84972542792114,1701121932312,-4.338344,6.6859846,5.710995,1
84972562842114,1701121932312,-4.338344,6.6859846,5.710995,1
84972582892114,1701121932352,-4.338344,6.6859846,5.710995,1
84972602942114,1701121932352,-4.338344,6.6859846,5.710995,1
84972622992114,1701121932392,-4.338344,6.6859846,5.710995,1
84972643042614,1701121932392,-4.338344,6.6859846,5.710995,1
84972663093114,1701121932432,-4.338344,6.6859846,5.710995,1
84972683143114,1701121932432,-4.338344,6.6859846,5.710995,1
84972703193114,1701121932472,-4.338344,6.6859846,5.710995,1
84972723243114,1701121932472,-4.338344,6.6859846,5.710995,1
84972743293114,1701121932512,-4.338344,6.6859846,5.710995,1
84972763343114,1701121932512,-4.338344,6.6859846,5.710995,1
