time,seconds_elapsed,z,y,x
1701815855626455600,0.02145556640625,0.000047051114961504936,0.010463890619575977,0.002938969526439905
1701815855636408600,0.03140869140625,0.005488954018801451,0.009675594978034496,0.0011647716164588928
1701815855646361600,0.041361572265625,0.0047684041783213615,0.008215440437197685,-0.003335080109536648
1701815855656314600,0.051314697265625,0.0018019089475274086,0.012363579124212265,-0.005838717799633741
1701815855666267600,0.061267578125,-0.0005475531797856092,0.014466805383563042,-0.00899636559188366
1701815855676220700,0.071220703125,-0.003718579187989235,0.014380518347024918,-0.009373735636472702
1701815855686173400,0.08117333984375,-0.0040862467139959335,0.016702577471733093,-0.00720845814794302
1701815855696125400,0.09112548828125,-0.009608311578631401,0.016953978687524796,-0.008973068557679653
1701815855706078500,0.101078369140625,-0.013161782175302505,0.013538484461605549,-0.007857768796384335
1701815855716031500,0.111031494140625,-0.015806300565600395,0.01580989360809326,-0.006650824099779129
1701815855725984500,0.120984619140625,-0.018213100731372833,0.011417485773563385,-0.010068554431200027
1701815855735937500,0.1309375,-0.02077239751815796,0.011437725275754929,-0.011200131848454475
1701815855745890600,0.140890625,-0.023453552275896072,0.015071123838424683,-0.014672499150037766
1701815855755843600,0.150843505859375,-0.02572016790509224,0.014948086813092232,-0.018590541556477547
1701815855765795600,0.160795654296875,-0.02510770410299301,0.015693727880716324,-0.019573457539081573
1701815855775748600,0.17074853515625,-0.024890124797821045,0.017972594127058983,-0.018197668716311455
1701815855785701600,0.18070166015625,-0.025127630680799484,0.01646902784705162,-0.016196392476558685
1701815855795654700,0.190654541015625,-0.024004841223359108,0.014732644893229008,-0.011391250416636467
1701815855805607700,0.200607666015625,-0.028158867731690407,0.014737151563167572,-0.004993383772671223
1701815855815560700,0.210560791015625,-0.030728552490472794,0.01640455611050129,0.001796612050384283
1701815855825513700,0.220513671875,-0.03576459735631943,0.013462413102388382,0.0063808080740273
1701815855835466500,0.230466552734375,-0.04169066622853279,0.010088987648487091,0.009203226305544376
1701815855845418500,0.24041845703125,-0.043304044753313065,0.0109621062874794,0.010440027341246605
1701815855855371500,0.25037158203125,-0.04639650508761406,0.010576214641332626,0.006643159314990044
1701815855865324500,0.260324462890625,-0.046562694013118744,0.009068984538316727,-0.0025039073079824448
1701815855875277600,0.270277587890625,-0.045591969043016434,0.009855149313807487,-0.0033675706945359707
1701815855885230600,0.280230712890625,-0.04350964352488518,0.0073656258173286915,-0.0018354537896811962
1701815855895183600,0.29018359375,-0.04474854841828346,0.0042683701030910015,0.004630701150745153
1701815855905136600,0.30013671875,-0.0437961183488369,-0.00008214497938752174,0.008411349728703499
1701815855915089700,0.310089599609375,-0.04472183436155319,-0.0015514108818024397,0.013639401644468307
1701815855925041400,0.32004150390625,-0.045818861573934555,0.00239882105961442,0.01561574824154377
1701815855934994400,0.329994384765625,-0.0474199540913105,0.005703804083168507,0.013762986287474632
1701815855944947500,0.339947509765625,-0.04507465660572052,0.007787431124597788,0.01142933964729309
1701815855954900500,0.349900390625,-0.03996485099196434,0.012155814096331596,0.005948287900537252
1701815855964853500,0.359853515625,-0.035862185060977936,0.02049524150788784,-0.004229353275150061
1701815855974806500,0.369806640625,-0.02771024778485298,0.02246704511344433,-0.013577846810221672
1701815855984759600,0.379759521484375,-0.018512273207306862,0.022114813327789307,-0.024054504930973053
1701815855994712600,0.389712646484375,-0.00851183757185936,0.026501039043068886,-0.03251004219055176
1701815856004664600,0.39966455078125,-0.003190093208104372,0.03333188593387604,-0.03906545788049698
1701815856014617300,0.409617431640625,0.006958681158721447,0.04212617501616478,-0.048247504979372025
1701815856024570400,0.4195703125,0.011931033805012703,0.050865355879068375,-0.053073469549417496
1701815856034523400,0.4295234375,0.01816469430923462,0.058343783020973206,-0.052524860948324203
1701815856044476400,0.439476318359375,0.020097926259040833,0.06405319273471832,-0.044692810624837875
1701815856054429400,0.449429443359375,0.021722186356782913,0.06732062995433807,-0.038373664021492004
1701815856064382500,0.459382568359375,0.020919490605592728,0.0676983892917633,-0.03506435453891754
1701815856074334700,0.469334716796875,0.020050233229994774,0.07086248695850372,-0.03435355797410011
1701815856084287500,0.47928759765625,0.014737033285200596,0.07153763622045517,-0.03745855391025543
1701815856094240500,0.489240478515625,0.013464574702084064,0.06457746773958206,-0.04128311946988106
1701815856104193500,0.499193603515625,0.014694222249090672,0.05369194969534874,-0.043186403810977936
1701815856114146600,0.509146484375,0.013914181850850582,0.04847615212202072,-0.04340984299778938
1701815856124099600,0.519099609375,0.014431540854275227,0.03853146731853485,-0.049419719725847244
1701815856134052600,0.529052490234375,0.015311981551349163,0.031073015183210373,-0.05638734623789787
1701815856144005600,0.539005615234375,0.021808279678225517,0.025029931217432022,-0.05578276142477989
1701815856153957400,0.548957275390625,0.024034149944782257,0.02948726713657379,-0.053149159997701645
1701815856163910400,0.558910400390625,0.02462533488869667,0.0349271334707737,-0.050352584570646286
1701815856173863400,0.568863525390625,0.025687670335173607,0.04031257703900337,-0.04593386873602867
1701815856183816400,0.57881640625,0.025778021663427353,0.046015508472919464,-0.04350747913122177
1701815856193769500,0.58876953125,0.020849309861660004,0.0514688603579998,-0.041901592165231705
1701815856203722500,0.598722412109375,0.011934121139347553,0.056075479835271835,-0.040471311658620834
1701815856213675500,0.608675537109375,0.0005797338671982288,0.05706670880317688,-0.037644363939762115
1701815856223628500,0.618628662109375,-0.013437116518616676,0.05656730756163597,-0.036174122244119644
1701815856233580300,0.628580322265625,-0.023549139499664307,0.050697434693574905,-0.034374091774225235
1701815856243533300,0.638533203125,-0.029984228312969208,0.04578559100627899,-0.03625580668449402
1701815856253486300,0.648486328125,-0.03221968561410904,0.044970929622650146,-0.04141887649893761
1701815856263439400,0.658439453125,-0.029654018580913544,0.04641902074217796,-0.04440395161509514
1701815856273392400,0.668392333984375,-0.029058270156383514,0.04596814885735512,-0.04319727420806885
1701815856283345400,0.678345458984375,-0.028014088049530983,0.047078937292099,-0.04219047725200653
1701815856293298400,0.68829833984375,-0.02463000826537609,0.047353245317935944,-0.03970201686024666
1701815856303251500,0.69825146484375,-0.020086579024791718,0.057985562831163406,-0.04165501520037651
1701815856313203500,0.708203369140625,-0.021788340061903,0.05236682668328285,-0.028267040848731995
1701815856323156500,0.718156494140625,-0.013699447736144066,0.046568095684051514,-0.01683676801621914
1701815856333109500,0.728109619140625,-0.00147926714271307,0.044104937463998795,-0.008794289082288742
1701815856343062500,0.7380625,0.006514161825180054,0.04553515836596489,0.0002508221659809351
1701815856353015300,0.748015380859375,0.01560326386243105,0.052968841046094894,0.008356952108442783
1701815856362968300,0.75796826171875,0.022331058979034424,0.055916208773851395,0.012247951701283455
1701815856372921300,0.76792138671875,0.02176167443394661,0.06185106188058853,0.014368893578648567
1701815856382874400,0.777874267578125,0.01952267624437809,0.06746109575033188,0.01581669971346855
1701815856392826600,0.78782666015625,0.014053608290851116,0.0665377825498581,0.007047176361083984
1701815856402779600,0.797779541015625,0.007525557652115822,0.0598759800195694,-0.004194776061922312
1701815856412732400,0.807732421875,0.005096488632261753,0.05212431773543358,-0.012562962248921394
1701815856422685400,0.817685546875,0.0038972627371549606,0.048115845769643784,-0.016185568645596504
1701815856432638500,0.827638427734375,0.0036679646000266075,0.050703372806310654,-0.017047898843884468
1701815856442591500,0.837591552734375,0.00784851424396038,0.05600154772400856,-0.015477588400244713
1701815856452544500,0.84754443359375,0.012314103543758392,0.06526482105255127,-0.015745501965284348
1701815856462496500,0.85749658203125,0.015769267454743385,0.07049619406461716,-0.014204003848135471
1701815856472450600,0.867450439453125,0.022551806643605232,0.07314178347587585,-0.015184580348432064
1701815856482403600,0.877403564453125,0.0225058626383543,0.07048375904560089,-0.019588179886341095
1701815856492356600,0.887356689453125,0.023538103327155113,0.0700608491897583,-0.02413179725408554
1701815856502309600,0.8973095703125,0.02344510890543461,0.06560681760311127,-0.028591839596629143
1701815856512262400,0.907262451171875,0.024094654247164726,0.06443209946155548,-0.03289657458662987
1701815856522214400,0.91721435546875,0.021095596253871918,0.06285999715328217,-0.03673630207777023
1701815856532167400,0.92716748046875,0.018107261508703232,0.06099604815244675,-0.038134463131427765
1701815856542120400,0.937120361328125,0.016307786107063293,0.056527405977249146,-0.039625365287065506
1701815856552073500,0.947073486328125,0.014473135583102703,0.06212510168552399,-0.03861549124121666
1701815856562026500,0.957026611328125,0.01078821998089552,0.05374445766210556,-0.036197517067193985
1701815856571979500,0.9669794921875,0.010224162600934505,0.05007036030292511,-0.03633973002433777
1701815856581932500,0.9769326171875,0.013166588731110096,0.044546641409397125,-0.033244431018829346
1701815856591885600,0.986885498046875,0.014630529098212719,0.039793964475393295,-0.030970891937613487
1701815856601837300,0.99683740234375,0.01310880295932293,0.04121916741132736,-0.03011956810951233
1701815856611790300,1.006790283203125,0.012256592512130737,0.04422535002231598,-0.024868080392479897
1701815856621743400,1.016743408203125,0.009475131519138813,0.04484875127673149,-0.020421091467142105
1701815856631696400,1.0266962890625,0.0034020587336272,0.04000339284539223,-0.012775689363479614
1701815856641649400,1.0366494140625,0.0002797739580273628,0.03503674641251564,-0.008434029296040535
1701815856651602400,1.0466025390625,-0.0029168182518333197,0.027384687215089798,-0.005598295014351606
1701815856661555500,1.056555419921875,-0.005748627707362175,0.020295463502407074,-0.0050979554653167725
1701815856671508500,1.066508544921875,-0.007260237820446491,0.014993377029895782,-0.0055112773552536964
1701815856681460500,1.07646044921875,-0.008627929724752903,0.014342517592012882,-0.006607663817703724
1701815856691413500,1.08641357421875,-0.00438365014269948,0.014104965142905712,-0.004532262682914734
1701815856701366500,1.096366455078125,-0.0031447901856154203,0.017666930332779884,-0.001775235403329134
1701815856711319600,1.106319580078125,0.0007910954300314188,0.022549569606781006,-0.00229215482249856
1701815856721272600,1.1162724609375,0.0010161150712519884,0.025797834619879723,-0.0070483204908668995
1701815856731225600,1.1262255859375,-0.0016172188334167004,0.029194962233304977,-0.00806005485355854
1701815856741178600,1.1361787109375,-0.00039458810351789,0.030858352780342102,-0.014134839177131653
