t_Android;t_unix;x;y;z;a
84219251787228;1701121178990;1.2684447;21.399464;-14.943451;1
84219271837478;1701121179031;1.2684447;21.399464;-14.943451;1
84219291887478;1701121179031;1.2684447;21.399464;-14.943451;1
84219311937478;1701121179073;1.2684447;21.399464;-14.943451;1
84219331987478;1701121179073;1.2684447;21.399464;-14.943451;1
84219352037478;1701121179110;1.2684447;21.399464;-14.943451;1
84219372087478;1701121179110;1.2684447;21.399464;-14.943451;1
84219392129728;1701121179150;1.2684447;21.399464;-14.943451;1
84219412164228;1701121179150;1.2684447;21.399464;-14.943451;1
84219432206478;1701121179191;1.2684447;21.399464;-14.943451;1
84219452256478;1701121179191;1.2684447;21.399464;-14.943451;1
84219472306728;1701121179231;1.2684447;21.399464;-14.943451;1
84219492357228;1701121179231;1.2684447;21.399464;-14.943451;1
84219512407478;1701121179270;1.2684447;21.399464;-14.943451;1
84219532457478;1701121179270;1.2684447;21.399464;-14.943451;1
84219552507478;1701121179311;1.2684447;21.399464;-14.943451;1
84219572557478;1701121179311;1.2684447;21.399464;-14.943451;1
84219592607478;1701121179351;1.2684447;21.399464;-14.943451;1
84219612657478;1701121179351;1.2684447;21.399464;-14.943451;1
84219632707478;1701121179391;1.2684447;21.399464;-14.943451;1
84219652757478;1701121179391;1.2684447;21.399464;-14.943451;1
84219672807478;1701121179434;1.2684447;21.399464;-14.943451;1
84219692857478;1701121179434;1.2684447;21.399464;-14.943451;1
84219712907478;1701121179472;1.2684447;21.399464;-14.943451;1
84219732957478;1701121179472;1.2684447;21.399464;-14.943451;1
84219753007478;1701121179513;1.2684447;21.399464;-14.943451;1
84219773057478;1701121179513;1.2684447;21.399464;-14.943451;1
84219793107478;1701121179554;1.2684447;21.399464;-14.943451;1
84219813157478;1701121179554;1.2684447;21.399464;-14.943451;1
84219833207478;1701121179591;1.2684447;21.399464;-14.943451;1
84219853257478;1701121179591;1.2684447;21.399464;-14.943451;1
84219873307728;1701121179632;1.2684447;21.399464;-14.943451;1
84219893358228;1701121179632;1.2684447;21.399464;-14.943451;1
84219913408478;1701121179674;1.2684447;21.399464;-14.943451;1
84219933458478;1701121179674;1.2684447;21.399464;-14.943451;1
84219953500728;1701121179712;1.2684447;21.399464;-14.943451;1
84219973535228;1701121179712;1.2684447;21.399464;-14.943451;1
84219993585228;1701121179752;1.2684447;21.399464;-14.943451;1
84220013650728;1701121179752;1.2684447;21.399464;-14.943451;1
84220033700728;1701121179792;1.2684447;21.399464;-14.943451;1
84220053735228;1701121179792;1.2684447;21.399464;-14.943451;1
84220073777728;1701121179832;1.2684447;21.399464;-14.943451;1
84220093828228;1701121179832;1.2684447;21.399464;-14.943451;1
84220113878478;1701121179873;1.2684447;21.399464;-14.943451;1
84220133928478;1701121179873;1.2684447;21.399464;-14.943451;1
84220153978478;1701121179913;1.2684447;21.399464;-14.943451;1
84220174028478;1701121179913;1.2684447;21.399464;-14.943451;1
84220194078478;1701121179952;1.2684447;21.399464;-14.943451;1
84220214128478;1701121179952;1.2684447;21.399464;-14.943451;1
84220234178478;1701121179993;1.2684447;21.399464;-14.943451;1
84220254228478;1701121179993;1.2684447;21.399464;-14.943451;1
84220274278478;1701121180035;1.2684447;21.399464;-14.943451;1
84220294328478;1701121180035;1.2684447;21.399464;-14.943451;1
84220314378478;1701121180073;1.2684447;21.399464;-14.943451;1
84220334428478;1701121180073;1.2684447;21.399464;-14.943451;1
84220354478478;1701121180113;1.2684447;21.399464;-14.943451;1
84220374528478;1701121180113;1.2684447;21.399464;-14.943451;1
84220394578478;1701121180153;1.2684447;21.399464;-14.943451;1
84220414628478;1701121180153;1.2684447;21.399464;-14.943451;1
84220434678478;1701121180193;1.2684447;21.399464;-14.943451;1
84220454728478;1701121180193;1.2684447;21.399464;-14.943451;1
84220474778728;1701121180233;1.2684447;21.399464;-14.943451;1
84220494829228;1701121180233;1.2684447;21.399464;-14.943451;1
84220514871728;1701121180274;1.2684447;21.399464;-14.943451;1
84220534906228;1701121180274;1.2684447;21.399464;-14.943451;1
84220554948478;1701121180313;1.2684447;21.399464;-14.943451;1
84220574998478;1701121180313;1.2684447;21.399464;-14.943451;1
84220595048478;1701121180353;1.2684447;21.399464;-14.943451;1
84220615098478;1701121180353;1.2684447;21.399464;-14.943451;1
84220635148478;1701121180394;1.2684447;21.399464;-14.943451;1
84220655198478;1701121180394;1.2684447;21.399464;-14.943451;1
84220675248478;1701121180436;1.2684447;21.399464;-14.943451;1
84220695298478;1701121180436;1.2684447;21.399464;-14.943451;1
84220715348728;1701121180476;1.2684447;21.399464;-14.943451;1
84220735399228;1701121180476;1.2684447;21.399464;-14.943451;1
84220755449478;1701121180516;1.2684447;21.399464;-14.943451;1
84220775499478;1701121180516;1.2684447;21.399464;-14.943451;1
84220795549478;1701121180554;1.2684447;21.399464;-14.943451;1
84220815599478;1701121180554;1.2684447;21.399464;-14.943451;1
84220835649478;1701121180593;1.2684447;21.399464;-14.943451;1
84220855699478;1701121180593;1.2684447;21.399464;-14.943451;1
84220875749478;1701121180634;1.2684447;21.399464;-14.943451;1
84220895799478;1701121180634;1.2684447;21.399464;-14.943451;1
84220915841978;1701121180678;1.2684447;21.399464;-14.943451;1
84220935876978;1701121180678;1.2684447;21.399464;-14.943451;1
84220955926978;1701121180714;1.2684447;21.399464;-14.943451;1
84220975991978;1701121180714;1.2684447;21.399464;-14.943451;1
84220996049478;1701121180754;1.2684447;21.399464;-14.943451;1
84221016099478;1701121180754;1.2684447;21.399464;-14.943451;1
84221036149478;1701121180795;1.2684447;21.399464;-14.943451;1
84221056199478;1701121180795;1.2684447;21.399464;-14.943451;1
84221076241978;1701121180834;1.2684447;21.399464;-14.943451;1
84221096276978;1701121180834;1.2684447;21.399464;-14.943451;1
84221116319478;1701121180875;1.2684447;21.399464;-14.943451;1
84221136369478;1701121180875;1.2684447;21.399464;-14.943451;1
84221156419478;1701121180915;1.2684447;21.399464;-14.943451;1
84221176469478;1701121180915;1.2684447;21.399464;-14.943451;1
84221196519478;1701121180955;1.2684447;21.399464;-14.943451;1
84221216569478;1701121180955;1.2684447;21.399464;-14.943451;1
84221236619478;1701121180997;1.2684447;21.399464;-14.943451;1
84221256669478;1701121180997;1.2684447;21.399464;-14.943451;1
84221276719478;1701121181035;1.2684447;21.399464;-14.943451;1
84221296769478;1701121181035;1.2684447;21.399464;-14.943451;1
84221316819728;1701121181076;1.2684447;21.399464;-14.943451;1
84221336870228;1701121181076;1.2684447;21.399464;-14.943451;1
84221356920478;1701121181115;1.2684447;21.399464;-14.943451;1
84221376970478;1701121181115;1.2684447;21.399464;-14.943451;1
84221397020478;1701121181156;1.2684447;21.399464;-14.943451;1
84221417070478;1701121181156;1.2684447;21.399464;-14.943451;1
84221437120478;1701121181196;1.2684447;21.399464;-14.943451;1
84221457170478;1701121181196;1.2684447;21.399464;-14.943451;1
84221477220478;1701121181236;1.2684447;21.399464;-14.943451;1
84221497270478;1701121181236;1.2684447;21.399464;-14.943451;1
84221517320478;1701121181276;1.2684447;21.399464;-14.943451;1
84221537370478;1701121181277;1.2684447;21.399464;-14.943451;1
84221557420478;1701121181316;1.2684447;21.399464;-14.943451;1
84221577470478;1701121181316;1.2684447;21.399464;-14.943451;1
84221597520478;1701121181356;1.2684447;21.399464;-14.943451;1
84221617570478;1701121181356;1.2684447;21.399464;-14.943451;1
84221637612978;1701121181396;1.2684447;21.399464;-14.943451;1
84221657647978;1701121181396;1.2684447;21.399464;-14.943451;1
84221677690478;1701121181440;1.2684447;21.399464;-14.943451;1
84221697740478;1701121181440;1.2684447;21.399464;-14.943451;1
84221717790478;1701121181479;1.2684447;21.399464;-14.943451;1
84221737840478;1701121181479;1.2684447;21.399464;-14.943451;1
84221757890478;1701121181516;1.2684447;21.399464;-14.943451;1
84221777940478;1701121181516;1.2684447;21.399464;-14.943451;1
84221797990478;1701121181556;1.2684447;21.399464;-14.943451;1
84221818040478;1701121181556;1.2684447;21.399464;-14.943451;1
84221838090478;1701121181597;1.2684447;21.399464;-14.943451;1
84221858140478;1701121181597;1.2684447;21.399464;-14.943451;1
84221878190478;1701121181637;1.2684447;21.399464;-14.943451;1
84221898240478;1701121181637;1.2684447;21.399464;-14.943451;1
84221918290478;1701121181679;1.2684447;21.399464;-14.943451;1
84221938340478;1701121181679;1.2684447;21.399464;-14.943451;1
84221958390728;1701121181717;1.2684447;21.399464;-14.943451;1
84221978441228;1701121181717;1.2684447;21.399464;-14.943451;1
84221998491478;1701121181757;1.2684447;21.399464;-14.943451;1
84222018541478;1701121181757;1.2684447;21.399464;-14.943451;1
84222038591478;1701121181797;1.2684447;21.399464;-14.943451;1
84222058641478;1701121181797;1.2684447;21.399464;-14.943451;1
84222078691478;1701121181837;1.2684447;21.399464;-14.943451;1
84222098741478;1701121181837;1.2684447;21.399464;-14.943451;1
84222118791478;1701121181878;1.2684447;21.399464;-14.943451;1
84222138841478;1701121181878;1.2684447;21.399464;-14.943451;1
84222158891478;1701121181917;1.2684447;21.399464;-14.943451;1
84222178941478;1701121181917;1.2684447;21.399464;-14.943451;1
84222198983978;1701121181959;1.2684447;21.399464;-14.943451;1
84222219018978;1701121181959;1.2684447;21.399464;-14.943451;1
84222239061478;1701121181998;1.2684447;21.399464;-14.943451;1
84222259111478;1701121181998;1.2684447;21.399464;-14.943451;1
84222279161478;1701121182037;1.2684447;21.399464;-14.943451;1
84222299211478;1701121182037;1.2684447;21.399464;-14.943451;1
84222319261478;1701121182078;1.2684447;21.399464;-14.943451;1
84222339311478;1701121182078;1.2684447;21.399464;-14.943451;1
84222359361478;1701121182118;1.2684447;21.399464;-14.943451;1
84222379411478;1701121182118;1.2684447;21.399464;-14.943451;1
84222399461478;1701121182158;1.2684447;21.399464;-14.943451;1
84222419511478;1701121182158;1.2684447;21.399464;-14.943451;1
84222439561478;1701121182198;1.2684447;21.399464;-14.943451;1
84222459611478;1701121182198;1.2684447;21.399464;-14.943451;1
84222479661478;1701121182238;1.2684447;21.399464;-14.943451;1
84222499711478;1701121182238;1.2684447;21.399464;-14.943451;1
84222519761478;1701121182277;1.2684447;21.399464;-14.943451;1
84222539811478;1701121182277;1.2684447;21.399464;-14.943451;1
84222559861728;1701121182318;1.2684447;21.399464;-14.943451;1
84222579912228;1701121182318;1.2684447;21.399464;-14.943451;1
84222599962478;1701121182358;1.2684447;21.399464;-14.943451;1
84222620012478;1701121182358;1.2684447;21.399464;-14.943451;1
84222640062478;1701121182401;1.2684447;21.399464;-14.943451;1
84222660112478;1701121182401;1.2684447;21.399464;-14.943451;1
84222680162478;1701121182443;1.2684447;21.399464;-14.943451;1
