time,seconds_elapsed,z,y,x
1701792819713133800,0.0121337890625,-0.174957275390625,-0.316375732421875,0.102020263671875
1701792819723086600,0.022086669921875,-0.171966552734375,-0.3047332763671875,0.062835693359375
1701792819733039600,0.03203955078125,-0.191314697265625,-0.28253173828125,0.0633087158203125
1701792819742992600,0.04199267578125,-0.22869873046875,-0.2497100830078125,0.0813751220703125
1701792819752946700,0.05194677734375,-0.2649993896484375,-0.2297821044921875,0.0964202880859375
1701792819762899700,0.061899658203125,-0.294891357421875,-0.2029571533203125,0.10919189453125
1701792819772852700,0.071852783203125,-0.3098602294921875,-0.1658172607421875,0.11236572265625
1701792819782805800,0.0818056640625,-0.2913360595703125,-0.132049560546875,0.102264404296875
1701792819792758800,0.0917587890625,-0.2442474365234375,-0.1063385009765625,0.086151123046875
1701792819802712600,0.101712646484375,-0.1894073486328125,-0.064453125,0.04052734375
1701792819812665600,0.11166552734375,-0.170013427734375,-0.0020294189453125,-0.0269012451171875
1701792819822618600,0.12161865234375,-0.171417236328125,0.0218353271484375,-0.0908203125
1701792819832571600,0.131571533203125,-0.148895263671875,0.0231170654296875,-0.113006591796875
1701792819842525700,0.141525634765625,-0.098236083984375,-0.013275146484375,-0.1191864013671875
1701792819852478700,0.151478759765625,-0.0629425048828125,-0.0782318115234375,-0.093597412109375
1701792819862431700,0.161431640625,-0.092376708984375,-0.150360107421875,-0.0473175048828125
1701792819872384500,0.171384521484375,-0.2110748291015625,-0.210540771484375,0.04644775390625
1701792819882337500,0.181337646484375,-0.3733673095703125,-0.2445220947265625,0.1504974365234375
1701792819892291600,0.19129150390625,-0.5379791259765625,-0.2475128173828125,0.2066802978515625
1701792819902244600,0.20124462890625,-0.669952392578125,-0.2360992431640625,0.228271484375
1701792819912197600,0.21119775390625,-0.752410888671875,-0.245574951171875,0.2463226318359375
1701792819922150700,0.221150634765625,-0.77410888671875,-0.313568115234375,0.2611236572265625
1701792819932103700,0.231103759765625,-0.7359466552734375,-0.43603515625,0.27587890625
1701792819942057700,0.2410576171875,-0.672027587890625,-0.534149169921875,0.3592529296875
1701792819952010800,0.2510107421875,-0.62603759765625,-0.6005859375,0.4581146240234375
1701792819961963800,0.2609638671875,-0.6348419189453125,-0.6538238525390625,0.5001068115234375
1701792819971916800,0.270916748046875,-0.682342529296875,-0.692718505859375,0.534820556640625
1701792819981869600,0.28086962890625,-0.7223052978515625,-0.7394561767578125,0.58154296875
1701792819991823600,0.29082373046875,-0.727996826171875,-0.799713134765625,0.5740814208984375
1701792820001776400,0.3007763671875,-0.673858642578125,-0.860107421875,0.574951171875
1701792820011729400,0.3107294921875,-0.5622100830078125,-0.8896331787109375,0.6304779052734375
1701792820021682400,0.320682373046875,-0.45263671875,-0.9201202392578125,0.7418212890625
1701792820031635500,0.330635498046875,-0.3957977294921875,-0.955902099609375,0.867431640625
1701792820041589500,0.340589599609375,-0.3787841796875,-0.97607421875,0.949859619140625
1701792820051542500,0.35054248046875,-0.375732421875,-0.96807861328125,0.9695281982421875
1701792820061495600,0.36049560546875,-0.4014129638671875,-0.9547882080078125,0.9346923828125
1701792820071448600,0.370448486328125,-0.4869537353515625,-0.9387969970703125,0.8934173583984375
1701792820081401600,0.380401611328125,-0.5652923583984375,-0.9488525390625,0.8592681884765625
1701792820091355600,0.390355712890625,-0.5680389404296875,-1.009063720703125,0.8316497802734375
1701792820101308700,0.40030859375,-0.5093231201171875,-1.0847625732421875,0.8497772216796875
1701792820111261700,0.41026171875,-0.4512939453125,-1.1579437255859375,0.89501953125
1701792820121214700,0.420214599609375,-0.451812744140625,-1.2301788330078125,0.9235992431640625
1701792820131168500,0.43016845703125,-0.5508575439453125,-1.258636474609375,0.9235687255859375
1701792820141121500,0.44012158203125,-0.73419189453125,-1.23480224609375,0.89044189453125
1701792820151074600,0.450074462890625,-0.9644317626953125,-1.18670654296875,0.832122802734375
1701792820161027600,0.460027587890625,-1.16094970703125,-1.158233642578125,0.788848876953125
1701792820170980600,0.469980712890625,-1.2149200439453125,-1.16748046875,0.757537841796875
1701792820180934700,0.4799345703125,-1.075714111328125,-1.2148284912109375,0.75506591796875
1701792820190887700,0.4898876953125,-0.83135986328125,-1.277069091796875,0.756072998046875
1701792820200840400,0.49984033203125,-0.620208740234375,-1.31622314453125,0.737701416015625
1701792820210793500,0.50979345703125,-0.474273681640625,-1.310546875,0.7048187255859375
1701792820220746500,0.51974658203125,-0.411102294921875,-1.2657928466796875,0.6363983154296875
1701792820230700500,0.529700439453125,-0.4559478759765625,-1.21160888671875,0.5663909912109375
1701792820240653600,0.539653564453125,-0.605010986328125,-1.199127197265625,0.5221710205078125
1701792820250606600,0.549606689453125,-0.7899322509765625,-1.233978271484375,0.526519775390625
1701792820260559600,0.5595595703125,-0.9290313720703125,-1.2690887451171875,0.5417022705078125
1701792820270512600,0.5695126953125,-0.9710693359375,-1.294952392578125,0.5329132080078125
1701792820280466400,0.579466552734375,-0.89654541015625,-1.305267333984375,0.4918212890625
1701792820290419500,0.58941943359375,-0.7702178955078125,-1.3091278076171875,0.4224853515625
1701792820300372500,0.59937255859375,-0.6710357666015625,-1.315643310546875,0.3201751708984375
1701792820310325500,0.609325439453125,-0.619110107421875,-1.31793212890625,0.20977783203125
1701792820320278500,0.619278564453125,-0.59503173828125,-1.3214569091796875,0.1255950927734375
1701792820330232600,0.629232666015625,-0.5869293212890625,-1.3143310546875,0.132965087890625
1701792820340185600,0.639185546875,-0.5947723388671875,-1.3051605224609375,0.2352752685546875
1701792820350138600,0.649138671875,-0.576324462890625,-1.3028564453125,0.3728179931640625
1701792820360091600,0.659091552734375,-0.5014495849609375,-1.29522705078125,0.4382781982421875
1701792820370045700,0.669045654296875,-0.4144439697265625,-1.285003662109375,0.40765380859375
1701792820379998700,0.678998779296875,-0.349639892578125,-1.2481231689453125,0.386444091796875
1701792820389951500,0.688951416015625,-0.3303985595703125,-1.193695068359375,0.3645782470703125
1701792820399904500,0.698904541015625,-0.4595947265625,-1.13751220703125,0.314361572265625
1701792820409857500,0.708857421875,-0.6768798828125,-1.16552734375,0.281036376953125
1701792820419811600,0.7188115234375,-0.869964599609375,-1.2291259765625,0.3836212158203125
1701792820429764600,0.7287646484375,-1.0416259765625,-1.2913970947265625,0.5836029052734375
1701792820439717600,0.738717529296875,-1.077850341796875,-1.3402862548828125,0.808319091796875
1701792820449670700,0.748670654296875,-0.90130615234375,-1.4248199462890625,1.0391693115234375
1701792820459623700,0.758623779296875,-0.6335296630859375,-1.568939208984375,1.19659423828125
1701792820469577500,0.768577392578125,-0.3964996337890625,-1.629669189453125,1.3175048828125
1701792820479530500,0.778530517578125,-0.252899169921875,-1.5874481201171875,1.3575286865234375
1701792820489483500,0.7884833984375,-0.246826171875,-1.5262603759765625,1.2768707275390625
1701792820499436500,0.7984365234375,-0.3461151123046875,-1.4456024169921875,1.1621246337890625
1701792820509389600,0.8083896484375,-0.44647216796875,-1.3381805419921875,1.0653533935546875
1701792820519343600,0.818343505859375,-0.463653564453125,-1.236572265625,0.9884033203125
1701792820529296600,0.828296630859375,-0.364654541015625,-1.1414337158203125,0.93756103515625
1701792820539249700,0.838249755859375,-0.17852783203125,-1.0188446044921875,0.92572021484375
1701792820549202700,0.84820263671875,0.0183258056640625,-0.8735198974609375,0.9576873779296875
1701792820559155500,0.858155517578125,0.11956787109375,-0.7165069580078125,0.9128265380859375
1701792820569109800,0.86810986328125,0.0828094482421875,-0.5595855712890625,0.8247222900390625
1701792820579062500,0.8780625,-0.0267791748046875,-0.4168548583984375,0.814788818359375
1701792820589015600,0.888015625,-0.143798828125,-0.356781005859375,0.7871856689453125
1701792820598968600,0.897968505859375,-0.2183074951171875,-0.3516082763671875,0.65765380859375
1701792820608922400,0.90792236328125,-0.2190093994140625,-0.3296966552734375,0.54119873046875
1701792820618875400,0.91787548828125,-0.1575775146484375,-0.3400115966796875,0.4648590087890625
1701792820628828400,0.927828369140625,-0.0478057861328125,-0.343353271484375,0.3481903076171875
1701792820638781400,0.937781494140625,0.0463714599609375,-0.295501708984375,0.1669464111328125
1701792820648734500,0.947734375,0.0653839111328125,-0.2923736572265625,0.0426788330078125
1701792820658688500,0.9576884765625,-0.0259552001953125,-0.3167572021484375,-0.048095703125
1701792820668641500,0.9676416015625,-0.17626953125,-0.27410888671875,-0.110076904296875
1701792820678594600,0.977594482421875,-0.31640625,-0.192169189453125,-0.123748779296875
1701792820688547600,0.987547607421875,-0.402191162109375,-0.150238037109375,-0.126556396484375
1701792820698500600,0.99750048828125,-0.370697021484375,-0.14312744140625,-0.21441650390625
1701792820708454700,1.00745458984375,-0.2279205322265625,-0.157501220703125,-0.3014373779296875
1701792820718407700,1.01740771484375,-0.00787353515625,-0.202392578125,-0.3873291015625
1701792820728360700,1.027360595703125,0.222625732421875,-0.2154693603515625,-0.5048980712890625
1701792820738313700,1.037313720703125,0.381317138671875,-0.1808624267578125,-0.5062255859375
1701792820748266500,1.0472666015625,0.5232391357421875,-0.2374267578125,-0.473175048828125
1701792820758220800,1.057220703125,0.7075347900390625,-0.329254150390625,-0.412689208984375
1701792820768173600,1.067173583984375,0.7819061279296875,-0.3756561279296875,-0.3411102294921875
1701792820778126600,1.077126708984375,0.6243896484375,-0.475128173828125,-0.313934326171875
1701792820788079600,1.08707958984375,0.219451904296875,-0.7105255126953125,-0.3313446044921875
1701792820798032600,1.09703271484375,-0.2973785400390625,-0.7939910888671875,-0.2282867431640625
1701792820807986400,1.106986328125,-0.735260009765625,-0.7733306884765625,-0.15252685546875
1701792820817939500,1.116939453125,-0.9868316650390625,-0.7136688232421875,-0.1011505126953125
1701792820827892500,1.126892578125,-1.0737152099609375,-0.6406097412109375,-0.0423736572265625
1701792820837845500,1.136845458984375,-1.001678466796875,-0.554046630859375,0.091644287109375
1701792820847798500,1.146798583984375,-0.744659423828125,-0.443359375,0.1322174072265625
1701792820857752600,1.156752685546875,-0.4013214111328125,-0.36859130859375,0.08349609375
1701792820867705000,1.166705078125,-0.1317291259765625,-0.244903564453125,-0.0033721923828125
1701792820877658000,1.176658203125,-0.086639404296875,-0.0424346923828125,-0.08563232421875
1701792820887611100,1.186611083984375,-0.28875732421875,0.15264892578125,-0.16925048828125
1701792820897564200,1.196564208984375,-0.5668792724609375,0.311187744140625,-0.2070465087890625
1701792820907518200,1.206518310546875,-0.8095550537109375,0.405303955078125,-0.2634429931640625
1701792820917471200,1.21647119140625,-0.9561614990234375,0.436981201171875,-0.393951416015625
1701792820927424300,1.22642431640625,-0.9888763427734375,0.470367431640625,-0.5223388671875
1701792820937377300,1.236377197265625,-1.0126953125,0.527923583984375,-0.632354736328125
1701792820947330000,1.246330078125,-1.1457061767578125,0.576324462890625,-0.709014892578125
1701792820957284000,1.2562841796875,-1.3525238037109375,0.5828399658203125,-0.734039306640625
1701792820967237000,1.266237060546875,-1.51068115234375,0.5751190185546875,-0.6935882568359375
1701792820977190100,1.276190185546875,-1.55419921875,0.562286376953125,-0.6083831787109375
1701792820987143000,1.286142822265625,-1.4828643798828125,0.5450592041015625,-0.509735107421875
1701792820997097000,1.296096923828125,-1.35198974609375,0.524505615234375,-0.3832855224609375
1701792821007050000,1.306050048828125,-1.213134765625,0.52142333984375,-0.2563629150390625
1701792821017003000,1.3160029296875,-1.0753021240234375,0.450042724609375,-0.2233428955078125
1701792821026956000,1.3259560546875,-0.9310455322265625,0.2866973876953125,-0.2128753662109375
1701792821036909000,1.335908935546875,-0.7529754638671875,0.156768798828125,-0.0951690673828125
1701792821046862000,1.345862060546875,-0.5052032470703125,0.0362701416015625,0.083343505859375
1701792821056816000,1.355816162109375,-0.1669158935546875,-0.172576904296875,0.26580810546875
1701792821066769200,1.36576904296875,0.1428680419921875,-0.3975067138671875,0.4189605712890625
1701792821076722200,1.37572216796875,0.3474273681640625,-0.521728515625,0.516021728515625
1701792821086675200,1.38567529296875,0.4318084716796875,-0.593902587890625,0.5983734130859375
1701792821096629200,1.395629150390625,0.44091796875,-0.6786956787109375,0.559600830078125
1701792821106582300,1.405582275390625,0.3920745849609375,-0.6977996826171875,0.5223541259765625
