t_Android;t_unix;x;y;z;a
84683174633205;1701121642942;0.4343252;2.2585216;8.095798;3
84683194668205;1701121642942;0.4343252;2.2585216;8.095798;3
84683214703205;1701121642983;0.4343252;2.2585216;8.095798;3
84683234753205;1701121642983;0.4343252;2.2585216;8.095798;3
84683254803205;1701121643023;0.4343252;2.2585216;8.095798;3
84683274853205;1701121643023;0.4343252;2.2585216;8.095798;3
84683294903205;1701121643063;0.4343252;2.2585216;8.095798;3
84683314968705;1701121643063;0.4343252;2.2585216;8.095798;3
84683335034205;1701121643105;0.4343252;2.2585216;8.095798;3
84683355084205;1701121643105;0.4343252;2.2585216;8.095798;3
84683375134205;1701121643147;0.4343252;2.2585216;8.095798;3
84683395184205;1701121643147;0.4343252;2.2585216;8.095798;3
84683415234205;1701121643183;0.4343252;2.2585216;8.095798;3
84683435284205;1701121643183;0.4343252;2.2585216;8.095798;3
84683455334205;1701121643223;0.4343252;2.2585216;8.095798;3
84683475384205;1701121643223;0.4343252;2.2585216;8.095798;3
84683495434205;1701121643263;0.4343252;2.2585216;8.095798;3
84683515484205;1701121643263;0.4343252;2.2585216;8.095798;3
84683535534205;1701121643304;0.4343252;2.2585216;8.095798;3
84683555584205;1701121643304;0.4343252;2.2585216;8.095798;3
84683575634205;1701121643343;0.4343252;2.2585216;8.095798;3
84683595684205;1701121643343;0.4343252;2.2585216;8.095798;3
84683615734205;1701121643383;0.4343252;2.2585216;8.095798;3
84683635784205;1701121643383;0.4343252;2.2585216;8.095798;3
84683655834205;1701121643424;0.4343252;2.2585216;8.095798;3
84683675884705;1701121643424;0.4343252;2.2585216;8.095798;3
84683695935205;1701121643463;0.4343252;2.2585216;8.095798;3
84683715985205;1701121643463;0.4343252;2.2585216;8.095798;3
84683736035205;1701121643504;0.4343252;2.2585216;8.095798;3
84683756085205;1701121643504;0.4343252;2.2585216;8.095798;3
84683776135205;1701121643544;0.4343252;2.2585216;8.095798;3
84683796185205;1701121643544;0.4343252;2.2585216;8.095798;3
84683816235205;1701121643584;0.4343252;2.2585216;8.095798;3
84683836285205;1701121643584;0.4343252;2.2585216;8.095798;3
84683856335205;1701121643627;0.4343252;2.2585216;8.095798;3
84683876385205;1701121643627;0.4343252;2.2585216;8.095798;3
84683896435205;1701121643664;0.4343252;2.2585216;8.095798;3
84683916485205;1701121643664;0.4343252;2.2585216;8.095798;3
84683936535205;1701121643705;0.4343252;2.2585216;8.095798;3
84683956585205;1701121643705;0.4343252;2.2585216;8.095798;3
84683976635205;1701121643745;0.4343252;2.2585216;8.095798;3
84683996685205;1701121643745;0.4343252;2.2585216;8.095798;3
84684016735205;1701121643784;0.4343252;2.2585216;8.095798;3
84684036785205;1701121643784;0.4343252;2.2585216;8.095798;3
84684056835205;1701121643825;0.4343252;2.2585216;8.095798;3
84684076885205;1701121643825;0.4343252;2.2585216;8.095798;3
84684096935205;1701121643866;0.4343252;2.2585216;8.095798;3
84684116985705;1701121643866;0.4343252;2.2585216;8.095798;3
84684137036205;1701121643906;0.4343252;2.2585216;8.095798;3
84684157086205;1701121643906;0.4343252;2.2585216;8.095798;3
84684177136205;1701121643947;0.4343252;2.2585216;8.095798;3
84684197186205;1701121643947;0.4343252;2.2585216;8.095798;3
84684217236205;1701121643986;0.4343252;2.2585216;8.095798;3
84684237286205;1701121643986;0.4343252;2.2585216;8.095798;3
84684257336205;1701121644026;0.4343252;2.2585216;8.095798;3
84684277386205;1701121644026;0.4343252;2.2585216;8.095798;3
84684297436205;1701121644065;0.4343252;2.2585216;8.095798;3
84684317501705;1701121644065;0.4343252;2.2585216;8.095798;3
84684337567205;1701121644113;0.4343252;2.2585216;8.095798;3
84684357617205;1701121644113;0.4343252;2.2585216;8.095798;3
84684377667205;1701121644146;0.4343252;2.2585216;8.095798;3
84684397717205;1701121644146;0.4343252;2.2585216;8.095798;3
84684417767205;1701121644186;0.4343252;2.2585216;8.095798;3
84684437817205;1701121644186;0.4343252;2.2585216;8.095798;3
84684457867205;1701121644227;0.4343252;2.2585216;8.095798;3
84684477917205;1701121644227;0.4343252;2.2585216;8.095798;3
84684497967205;1701121644267;0.4343252;2.2585216;8.095798;3
84684518017205;1701121644267;0.4343252;2.2585216;8.095798;3
84684538067205;1701121644307;0.4343252;2.2585216;8.095798;3
84684558117205;1701121644307;0.4343252;2.2585216;8.095798;3
84684578167205;1701121644347;0.4343252;2.2585216;8.095798;3
84684598217205;1701121644347;0.4343252;2.2585216;8.095798;3
84684618267205;1701121644387;0.4343252;2.2585216;8.095798;3
84684638302205;1701121644387;0.4343252;2.2585216;8.095798;3
84684658337205;1701121644426;0.4343252;2.2585216;8.095798;3
84684678402205;1701121644426;0.4343252;2.2585216;8.095798;3
84684698467205;1701121644467;0.4343252;2.2585216;8.095798;3
84684718517705;1701121644467;0.4343252;2.2585216;8.095798;3
84684738568205;1701121644508;0.4343252;2.2585216;8.095798;3
84684758618205;1701121644508;0.4343252;2.2585216;8.095798;3
84684778668205;1701121644547;0.4343252;2.2585216;8.095798;3
84684798718205;1701121644547;0.4343252;2.2585216;8.095798;3
84684818768205;1701121644590;0.4343252;2.2585216;8.095798;3
84684838818205;1701121644590;0.4343252;2.2585216;8.095798;3
84684858868205;1701121644626;0.4343252;2.2585216;8.095798;3
84684878918205;1701121644626;0.4343252;2.2585216;8.095798;3
84684898968205;1701121644667;0.4343252;2.2585216;8.095798;3
84684919018205;1701121644667;0.4343252;2.2585216;8.095798;3
84684939068205;1701121644707;0.4343252;2.2585216;8.095798;3
84684959118205;1701121644707;0.4343252;2.2585216;8.095798;3
84684979168205;1701121644747;0.4343252;2.2585216;8.095798;3
84684999218205;1701121644747;0.4343252;2.2585216;8.095798;3
84685019268205;1701121644788;0.4343252;2.2585216;8.095798;3
84685039318205;1701121644788;0.4343252;2.2585216;8.095798;3
84685059368205;1701121644828;0.4343252;2.2585216;8.095798;3
84685079418205;1701121644828;0.4343252;2.2585216;8.095798;3
84685099468205;1701121644869;0.4343252;2.2585216;8.095798;3
84685119518705;1701121644869;0.4343252;2.2585216;8.095798;3
84685139569205;1701121644909;0.4343252;2.2585216;8.095798;3
84685159619205;1701121644909;0.4343252;2.2585216;8.095798;3
84685179669205;1701121644951;0.4343252;2.2585216;8.095798;3
84685199719205;1701121644951;0.4343252;2.2585216;8.095798;3
84685219769205;1701121644988;0.4343252;2.2585216;8.095798;3
84685239819205;1701121644988;0.4343252;2.2585216;8.095798;3
84685259869205;1701121645029;0.4343252;2.2585216;8.095798;3
84685279919205;1701121645029;0.4343252;2.2585216;8.095798;3
84685299969205;1701121645073;0.4343252;2.2585216;8.095798;3
84685320019205;1701121645073;0.4343252;2.2585216;8.095798;3
84685340069205;1701121645111;0.4343252;2.2585216;8.095798;3
84685360119205;1701121645111;0.4343252;2.2585216;8.095798;3
84685380169205;1701121645149;0.4343252;2.2585216;8.095798;3
84685400219205;1701121645149;0.4343252;2.2585216;8.095798;3
84685420269205;1701121645189;0.4343252;2.2585216;8.095798;3
84685440319205;1701121645189;0.4343252;2.2585216;8.095798;3
84685460369205;1701121645229;0.4343252;2.2585216;8.095798;3
84685480419205;1701121645229;0.4343252;2.2585216;8.095798;3
84685500469205;1701121645270;0.4343252;2.2585216;8.095798;3
84685520519705;1701121645270;0.4343252;2.2585216;8.095798;3
84685540570205;1701121645310;0.4343252;2.2585216;8.095798;3
84685560635205;1701121645310;0.4343252;2.2585216;8.095798;3
84685580700205;1701121645350;0.4343252;2.2585216;8.095798;3
84685600735205;1701121645350;0.4343252;2.2585216;8.095798;3
84685620770205;1701121645389;0.4343252;2.2585216;8.095798;3
84685640835205;1701121645389;0.4343252;2.2585216;8.095798;3
84685660900205;1701121645429;0.4343252;2.2585216;8.095798;3
84685680950205;1701121645429;0.4343252;2.2585216;8.095798;3
84685701000205;1701121645470;0.4343252;2.2585216;8.095798;3
84685721050705;1701121645470;0.4343252;2.2585216;8.095798;3
84685741101205;1701121645509;0.4343252;2.2585216;8.095798;3
84685761151205;1701121645509;0.4343252;2.2585216;8.095798;3
84685781201205;1701121645553;0.4343252;2.2585216;8.095798;3
84685801251205;1701121645553;0.4343252;2.2585216;8.095798;3
84685821301205;1701121645590;0.4343252;2.2585216;8.095798;3
84685841351205;1701121645590;0.4343252;2.2585216;8.095798;3
84685861401205;1701121645631;0.4343252;2.2585216;8.095798;3
84685881435705;1701121645631;0.4343252;2.2585216;8.095798;3
84685901470205;1701121645670;0.4343252;2.2585216;8.095798;3
84685921535705;1701121645670;0.4343252;2.2585216;8.095798;3
84685941601205;1701121645710;0.4343252;2.2585216;8.095798;3
84685961651205;1701121645710;0.4343252;2.2585216;8.095798;3
84685981701205;1701121645750;0.4343252;2.2585216;8.095798;3
84686001736205;1701121645750;0.4343252;2.2585216;8.095798;3
84686021771205;1701121645790;0.4343252;2.2585216;8.095798;3
84686041821205;1701121645790;0.4343252;2.2585216;8.095798;3
84686061871205;1701121645830;0.4343252;2.2585216;8.095798;3
84686081921205;1701121645830;0.4343252;2.2585216;8.095798;3
84686101971205;1701121645871;0.4343252;2.2585216;8.095798;3
84686122036205;1701121645871;0.4343252;2.2585216;8.095798;3
84686142101205;1701121645911;0.4343252;2.2585216;8.095798;3
84686162151705;1701121645911;0.4343252;2.2585216;8.095798;3
84686182202205;1701121645953;0.4343252;2.2585216;8.095798;3
84686202252205;1701121645953;0.4343252;2.2585216;8.095798;3
84686222302205;1701121645991;0.4343252;2.2585216;8.095798;3
84686242352205;1701121645991;0.4343252;2.2585216;8.095798;3
84686262402205;1701121646034;0.4343252;2.2585216;8.095798;3
84686282452205;1701121646034;0.4343252;2.2585216;8.095798;3
84686302502205;1701121646071;0.4343252;2.2585216;8.095798;3
84686322552205;1701121646071;0.4343252;2.2585216;8.095798;3
84686342602205;1701121646114;0.4343252;2.2585216;8.095798;3
84686362652205;1701121646115;0.4343252;2.2585216;8.095798;3
84686382702205;1701121646151;0.4343252;2.2585216;8.095798;3
84686402752205;1701121646151;0.4343252;2.2585216;8.095798;3
84686422802205;1701121646191;0.4343252;2.2585216;8.095798;3
84686442852205;1701121646191;0.4343252;2.2585216;8.095798;3
84686462902205;1701121646232;0.4343252;2.2585216;8.095798;3
84686482952205;1701121646232;0.4343252;2.2585216;8.095798;3
84686503002205;1701121646272;0.4343252;2.2585216;8.095798;3
84686523052205;1701121646272;0.4343252;2.2585216;8.095798;3
84686543102205;1701121646310;0.4343252;2.2585216;8.095798;3
84686563152705;1701121646310;0.4343252;2.2585216;8.095798;3
84686583203205;1701121646352;0.4343252;2.2585216;8.095798;3
84686603253205;1701121646352;0.4343252;2.2585216;8.095798;3
84686623303205;1701121646392;0.4343252;2.2585216;8.095798;3
84686643353205;1701121646392;0.4343252;2.2585216;8.095798;3
84686663403205;1701121646431;0.4343252;2.2585216;8.095798;3
84686683453205;1701121646431;0.4343252;2.2585216;8.095798;3
84686703503205;1701121646473;0.4343252;2.2585216;8.095798;3
84686723553205;1701121646473;0.4343252;2.2585216;8.095798;3
84686743603205;1701121646515;0.4343252;2.2585216;8.095798;3
84686763653205;1701121646516;0.4343252;2.2585216;8.095798;3
84686783703205;1701121646551;0.4343252;2.2585216;8.095798;3
84686803753205;1701121646551;0.4343252;2.2585216;8.095798;3
84686823803205;1701121646592;0.4343252;2.2585216;8.095798;3
84686843853205;1701121646592;0.4343252;2.2585216;8.095798;3
84686863903205;1701121646633;0.4343252;2.2585216;8.095798;3
84686883968705;1701121646633;0.4343252;2.2585216;8.095798;3
84686904034205;1701121646672;0.4343252;2.2585216;8.095798;3
84686924084205;1701121646672;0.4343252;2.2585216;8.095798;3
84686944134205;1701121646713;0.4343252;2.2585216;8.095798;3
84686964184205;1701121646713;0.4343252;2.2585216;8.095798;3
84686984234205;1701121646753;0.4343252;2.2585216;8.095798;3
84687004269205;1701121646753;0.4343252;2.2585216;8.095798;3
84687024304205;1701121646792;0.4343252;2.2585216;8.095798;3
84687044354205;1701121646792;0.4343252;2.2585216;8.095798;3
84687064404205;1701121646833;0.4343252;2.2585216;8.095798;3
84687084469205;1701121646833;0.4343252;2.2585216;8.095798;3
84687104534205;1701121646873;0.4343252;2.2585216;8.095798;3
84687124584205;1701121646873;0.4343252;2.2585216;8.095798;3
84687144634205;1701121646912;0.4343252;2.2585216;8.095798;3
84687164684705;1701121646913;0.4343252;2.2585216;8.095798;3
84687184735205;1701121646955;0.4343252;2.2585216;8.095798;3
84687204785205;1701121646955;0.4343252;2.2585216;8.095798;3
84687224835205;1701121646997;0.4343252;2.2585216;8.095798;3
84687244885205;1701121646997;0.4343252;2.2585216;8.095798;3
84687264935205;1701121647032;0.4343252;2.2585216;8.095798;3
84687284985205;1701121647032;0.4343252;2.2585216;8.095798;3
84687305035205;1701121647073;0.4343252;2.2585216;8.095798;3
84687325085205;1701121647073;0.4343252;2.2585216;8.095798;3
84687345135205;1701121647116;0.4343252;2.2585216;8.095798;3
84687365185205;1701121647116;0.4343252;2.2585216;8.095798;3
84687385235205;1701121647153;0.4343252;2.2585216;8.095798;3
84687405285205;1701121647153;0.4343252;2.2585216;8.095798;3
84687425335205;1701121647195;0.4343252;2.2585216;8.095798;3
84687445385205;1701121647195;0.4343252;2.2585216;8.095798;3
84687465435205;1701121647236;0.4343252;2.2585216;8.095798;3
84687485485205;1701121647236;0.4343252;2.2585216;8.095798;3
84687505535205;1701121647274;0.4343252;2.2585216;8.095798;3
84687525585205;1701121647274;0.4343252;2.2585216;8.095798;3
84687545635205;1701121647315;0.4343252;2.2585216;8.095798;3
84687565685705;1701121647315;0.4343252;2.2585216;8.095798;3
84687585736205;1701121647355;0.4343252;2.2585216;8.095798;3
84687605786205;1701121647355;0.4343252;2.2585216;8.095798;3
84687625836205;1701121647394;0.4343252;2.2585216;8.095798;3
84687645886205;1701121647394;0.4343252;2.2585216;8.095798;3
84687665936205;1701121647434;0.4343252;2.2585216;8.095798;3
84687685986205;1701121647434;0.4343252;2.2585216;8.095798;3
84687706036205;1701121647478;0.4343252;2.2585216;8.095798;3
84687726086205;1701121647478;0.4343252;2.2585216;8.095798;3
84687746136205;1701121647514;0.4343252;2.2585216;8.095798;3
84687766186205;1701121647514;0.4343252;2.2585216;8.095798;3
84687786236205;1701121647555;0.4343252;2.2585216;8.095798;3
84687806286205;1701121647555;0.4343252;2.2585216;8.095798;3
84687826336205;1701121647595;0.4343252;2.2585216;8.095798;3
84687846386205;1701121647595;0.4343252;2.2585216;8.095798;3
84687866436205;1701121647635;0.4343252;2.2585216;8.095798;3
84687886486205;1701121647635;0.4343252;2.2585216;8.095798;3
84687906536205;1701121647675;0.4343252;2.2585216;8.095798;3
84687926586205;1701121647675;0.4343252;2.2585216;8.095798;3
84687946636205;1701121647716;0.4343252;2.2585216;8.095798;3
84687966686705;1701121647716;0.4343252;2.2585216;8.095798;3
84687986737205;1701121647755;0.4343252;2.2585216;8.095798;3
84688006787205;1701121647755;0.4343252;2.2585216;8.095798;3
84688026837205;1701121647795;0.4343252;2.2585216;8.095798;3
84688046887205;1701121647795;0.4343252;2.2585216;8.095798;3
84688066937205;1701121647836;0.4343252;2.2585216;8.095798;3
84688086987205;1701121647836;0.4343252;2.2585216;8.095798;3
84688107037205;1701121647876;0.4343252;2.2585216;8.095798;3
84688127087205;1701121647876;0.4343252;2.2585216;8.095798;3
84688147137205;1701121647916;0.4343252;2.2585216;8.095798;3
84688167187205;1701121647916;0.4343252;2.2585216;8.095798;3
84688187237205;1701121647962;0.4343252;2.2585216;8.095798;3
84688207287205;1701121647962;0.4343252;2.2585216;8.095798;3
84688227337205;1701121647996;0.4343252;2.2585216;8.095798;3
84688247402705;1701121647996;0.4343252;2.2585216;8.095798;3
84688267468205;1701121648036;0.4343252;2.2585216;8.095798;3
84688287518205;1701121648036;0.4343252;2.2585216;8.095798;3
84688307568205;1701121648076;0.4343252;2.2585216;8.095798;3
84688327618205;1701121648076;0.4343252;2.2585216;8.095798;3
84688347668205;1701121648119;0.4343252;2.2585216;8.095798;3
84688367718205;1701121648119;0.4343252;2.2585216;8.095798;3
84688387768205;1701121648157;0.4343252;2.2585216;8.095798;3
84688407803205;1701121648157;0.4343252;2.2585216;8.095798;3
84688427838205;1701121648197;0.4343252;2.2585216;8.095798;3
84688447903205;1701121648197;0.4343252;2.2585216;8.095798;3
84688467968205;1701121648237;0.4343252;2.2585216;8.095798;3
84688488018205;1701121648237;0.4343252;2.2585216;8.095798;3
84688508068205;1701121648277;0.4343252;2.2585216;8.095798;3
84688528118205;1701121648277;0.4343252;2.2585216;8.095798;3
84688548168205;1701121648317;0.4343252;2.2585216;8.095798;3
84688568218205;1701121648317;0.4343252;2.2585216;8.095798;3
84688588268205;1701121648357;0.4343252;2.2585216;8.095798;3
84688608318705;1701121648357;0.4343252;2.2585216;8.095798;3
84688628369205;1701121648397;0.4343252;2.2585216;8.095798;3
84688648419205;1701121648397;0.4343252;2.2585216;8.095798;3
84688668469205;1701121648439;0.4343252;2.2585216;8.095798;3
84688688519205;1701121648440;0.4343252;2.2585216;8.095798;3
84688708569205;1701121648476;0.4343252;2.2585216;8.095798;3
84688728619205;1701121648476;0.4343252;2.2585216;8.095798;3
84688748669205;1701121648517;0.4343252;2.2585216;8.095798;3
84688768719205;1701121648517;0.4343252;2.2585216;8.095798;3
84688788769205;1701121648558;0.4343252;2.2585216;8.095798;3
84688808819205;1701121648558;0.4343252;2.2585216;8.095798;3
84688828869205;1701121648597;0.4343252;2.2585216;8.095798;3
84688848919205;1701121648597;0.4343252;2.2585216;8.095798;3
84688868969205;1701121648637;0.4343252;2.2585216;8.095798;3
84688889019205;1701121648637;0.4343252;2.2585216;8.095798;3
84688909069205;1701121648677;0.4343252;2.2585216;8.095798;3
84688929119205;1701121648677;0.4343252;2.2585216;8.095798;3
84688949169205;1701121648717;0.4343252;2.2585216;8.095798;3
84688969219205;1701121648717;0.4343252;2.2585216;8.095798;3
84688989269205;1701121648760;0.4343252;2.2585216;8.095798;3
84689009319705;1701121648760;0.4343252;2.2585216;8.095798;3
84689029370205;1701121648799;0.4343252;2.2585216;8.095798;3
84689049420205;1701121648799;0.4343252;2.2585216;8.095798;3
84689069470205;1701121648838;0.4343252;2.2585216;8.095798;3
84689089520205;1701121648838;0.4343252;2.2585216;8.095798;3
84689109570205;1701121648878;0.4343252;2.2585216;8.095798;3
84689129620205;1701121648878;0.4343252;2.2585216;8.095798;3
84689149670205;1701121648922;0.4343252;2.2585216;8.095798;3
84689169720205;1701121648922;0.4343252;2.2585216;8.095798;3
84689189770205;1701121648961;0.4343252;2.2585216;8.095798;3
84689209820205;1701121648961;0.4343252;2.2585216;8.095798;3
84689229870205;1701121648999;0.4343252;2.2585216;8.095798;3
84689249935705;1701121648999;0.4343252;2.2585216;8.095798;3
84689270001205;1701121649040;0.4343252;2.2585216;8.095798;3
84689290035705;1701121649040;0.4343252;2.2585216;8.095798;3
84689310070205;1701121649079;0.4343252;2.2585216;8.095798;3
84689330120205;1701121649079;0.4343252;2.2585216;8.095798;3
84689350170205;1701121649121;0.4343252;2.2585216;8.095798;3
84689370220205;1701121649121;0.4343252;2.2585216;8.095798;3
84689390270205;1701121649160;0.4343252;2.2585216;8.095798;3
84689410320705;1701121649160;0.4343252;2.2585216;8.095798;3
84689430371205;1701121649199;0.4343252;2.2585216;8.095798;3
84689450421205;1701121649199;0.4343252;2.2585216;8.095798;3
84689470471205;1701121649239;0.4343252;2.2585216;8.095798;3
84689490521205;1701121649239;0.4343252;2.2585216;8.095798;3
84689510571205;1701121649279;0.4343252;2.2585216;8.095798;3
84689530621205;1701121649279;0.4343252;2.2585216;8.095798;3
84689550671205;1701121649320;0.4343252;2.2585216;8.095798;3
84689570721205;1701121649320;0.4343252;2.2585216;8.095798;3
84689590771205;1701121649359;0.4343252;2.2585216;8.095798;3
84689610821205;1701121649359;0.4343252;2.2585216;8.095798;3
84689630871205;1701121649402;0.4343252;2.2585216;8.095798;3
84689650936705;1701121649402;0.4343252;2.2585216;8.095798;3
84689671002205;1701121649439;0.4343252;2.2585216;8.095798;3
84689691052205;1701121649439;0.4343252;2.2585216;8.095798;3
84689711102205;1701121649480;0.4343252;2.2585216;8.095798;3
84689731152205;1701121649480;0.4343252;2.2585216;8.095798;3
84689751202205;1701121649519;0.4343252;2.2585216;8.095798;3
84689771252205;1701121649519;0.4343252;2.2585216;8.095798;3
84689791302205;1701121649560;0.4343252;2.2585216;8.095798;3
84689811352205;1701121649560;0.4343252;2.2585216;8.095798;3
84689831402205;1701121649600;0.4343252;2.2585216;8.095798;3
84689851452205;1701121649600;0.4343252;2.2585216;8.095798;3
84689871502205;1701121649640;0.4343252;2.2585216;8.095798;3
84689891552205;1701121649640;0.4343252;2.2585216;8.095798;3
84689911602205;1701121649681;0.4343252;2.2585216;8.095798;3
84689931652205;1701121649681;0.4343252;2.2585216;8.095798;3
84689951702205;1701121649720;0.4343252;2.2585216;8.095798;3
84689971752205;1701121649720;0.4343252;2.2585216;8.095798;3
84689991802205;1701121649760;0.4343252;2.2585216;8.095798;3
84690011837205;1701121649760;0.4343252;2.2585216;8.095798;3
84690031872205;1701121649799;0.4343252;2.2585216;8.095798;3
84690051922205;1701121649799;0.4343252;2.2585216;8.095798;3
84690071972205;1701121649841;0.4343252;2.2585216;8.095798;3
84690092037705;1701121649841;0.4343252;2.2585216;8.095798;3
84690112103205;1701121649884;0.4343252;2.2585216;8.095798;3
84690132153205;1701121649884;0.4343252;2.2585216;8.095798;3
84690152203205;1701121649920;0.4343252;2.2585216;8.095798;3
84690172253205;1701121649920;0.4343252;2.2585216;8.095798;3
84690192303205;1701121649963;0.4343252;2.2585216;8.095798;3
84690212353205;1701121649963;0.4343252;2.2585216;8.095798;3
84690232403205;1701121650001;0.4343252;2.2585216;8.095798;3
84690252453205;1701121650001;0.4343252;2.2585216;8.095798;3
84690272503205;1701121650041;0.4343252;2.2585216;8.095798;3
84690292553205;1701121650041;0.4343252;2.2585216;8.095798;3
84690312603205;1701121650081;0.4343252;2.2585216;8.095798;3
84690332653205;1701121650081;0.4343252;2.2585216;8.095798;3
84690352703205;1701121650124;0.4343252;2.2585216;8.095798;3
84690372753205;1701121650124;0.4343252;2.2585216;8.095798;3
84690392803205;1701121650162;0.4343252;2.2585216;8.095798;3
84690412853705;1701121650162;0.4343252;2.2585216;8.095798;3
84690432904205;1701121650202;0.4343252;2.2585216;8.095798;3
84690452954205;1701121650202;0.4343252;2.2585216;8.095798;3
84690473004205;1701121650241;0.4343252;2.2585216;8.095798;3
84690493054205;1701121650241;0.4343252;2.2585216;8.095798;3
84690513104205;1701121650281;0.4343252;2.2585216;8.095798;3
84690533154205;1701121650281;0.4343252;2.2585216;8.095798;3
84690553204205;1701121650321;0.4343252;2.2585216;8.095798;3
84690573254205;1701121650321;0.4343252;2.2585216;8.095798;3
84690593304205;1701121650364;0.4343252;2.2585216;8.095798;3
84690613354205;1701121650364;0.4343252;2.2585216;8.095798;3
84690633404205;1701121650402;0.4343252;2.2585216;8.095798;3
84690653454205;1701121650402;0.4343252;2.2585216;8.095798;3
84690673504205;1701121650442;0.4343252;2.2585216;8.095798;3
84690693554205;1701121650442;0.4343252;2.2585216;8.095798;3
84690713604205;1701121650482;0.4343252;2.2585216;8.095798;3
84690733654205;1701121650482;0.4343252;2.2585216;8.095798;3
84690753704205;1701121650523;0.4343252;2.2585216;8.095798;3
84690773754205;1701121650523;0.4343252;2.2585216;8.095798;3
84690793804205;1701121650562;0.4343252;2.2585216;8.095798;3
84690813854205;1701121650562;0.4343252;2.2585216;8.095798;3
84690833904205;1701121650602;0.4343252;2.2585216;8.095798;3
84690853954705;1701121650602;0.4343252;2.2585216;8.095798;3
84690874005205;1701121650643;0.4343252;2.2585216;8.095798;3
84690894055205;1701121650643;0.4343252;2.2585216;8.095798;3
84690914105205;1701121650683;0.4343252;2.2585216;8.095798;3
84690934155205;1701121650683;0.4343252;2.2585216;8.095798;3
84690954205205;1701121650723;0.4343252;2.2585216;8.095798;3
84690974255205;1701121650723;0.4343252;2.2585216;8.095798;3
84690994305205;1701121650763;0.4343252;2.2585216;8.095798;3
84691014355205;1701121650763;0.4343252;2.2585216;8.095798;3
84691034405205;1701121650803;0.4343252;2.2585216;8.095798;3
84691054455205;1701121650803;0.4343252;2.2585216;8.095798;3
84691074505205;1701121650847;0.4343252;2.2585216;8.095798;3
84691094555205;1701121650847;0.4343252;2.2585216;8.095798;3
84691114605205;1701121650883;0.4343252;2.2585216;8.095798;3
84691134655205;1701121650883;0.4343252;2.2585216;8.095798;3
84691154705205;1701121650924;0.4343252;2.2585216;8.095798;3
84691174770705;1701121650924;0.4343252;2.2585216;8.095798;3
84691194836205;1701121650966;0.4343252;2.2585216;8.095798;3
84691214886205;1701121650966;0.4343252;2.2585216;8.095798;3
84691234936205;1701121651003;0.4343252;2.2585216;8.095798;3
84691255032205;1701121651003;0.4343252;2.2585216;8.095798;3
84691275128205;1701121651043;0.4343252;2.2585216;8.095798;3
84691295117205;1701121651043;0.4343252;2.2585216;8.095798;3
84691315106205;1701121651084;0.4343252;2.2585216;8.095798;3
84691335171205;1701121651084;0.4343252;2.2585216;8.095798;3
84691355236205;1701121651126;0.4343252;2.2585216;8.095798;3
84691375286205;1701121651126;0.4343252;2.2585216;8.095798;3
84691395336205;1701121651164;0.4343252;2.2585216;8.095798;3
