time,seconds_elapsed,z,y,x
1701792445622302200,0.02230224609375,0.07871522479653358,0.016551321828365325,-0.08964805828914978
1701792445632256300,0.03225634765625,0.23424597824811935,0.034220834031701085,-0.09564419343140906
1701792445642210300,0.042210205078125,0.23710779742002486,0.01787467938661575,-0.04310099104451947
1701792445652164000,0.0521640625,0.2632581377208233,-0.006789221748709678,-0.04687449996755458
1701792445662117000,0.0621171875,0.2854442505657673,0.036217560806870455,-0.07639833985602017
1701792445672071200,0.0720712890625,0.28905718036592004,0.0919815336048603,-0.12463374834666027
1701792445682025200,0.082025146484375,0.2038531780719757,0.11312719748616218,-0.21748145206049083
1701792445691979300,0.091979248046875,0.043542789128422736,0.12930091817378997,-0.2050625721280463
1701792445701932300,0.101932373046875,-0.05219897379279136,0.1898316669821739,-0.17125799074703826
1701792445711886000,0.111885986328125,-0.05907645834684372,0.2060702695995569,-0.13809939738567917
1701792445721840000,0.121840087890625,0.025901918497681618,0.1747124237835407,-0.14258859856370837
1701792445731793200,0.131793212890625,0.10486264248788356,0.14848492659330367,-0.11164253928582184
1701792445741747200,0.141747314453125,0.0945569370508194,0.11218611724376677,-0.013865763405663891
1701792445751701000,0.151700927734375,0.10239654463529586,0.08707564138472079,0.0319549897252582
1701792445761655000,0.161655029296875,0.11196633701324463,0.09581190554797649,0.007303509680088609
1701792445771608000,0.171608154296875,0.10865911216139792,0.11133329980671405,-0.05763459810861386
1701792445781562000,0.18156201171875,0.10261515582203865,0.1129173541277647,-0.09148580424347892
1701792445791516200,0.19151611328125,-0.024479776740074156,0.09382628468871117,0.03858653669422492
1701792445801470200,0.20147021484375,-0.10356383484899997,0.07958791597783565,0.06488875222164206
1701792445811423200,0.21142333984375,-0.1349023914426565,0.11179098044633864,0.0821522500405088
1701792445821377300,0.221377197265625,-0.21402853512763975,0.13161504033505916,0.05065150688877329
1701792445831331300,0.231331298828125,-0.2596346865266561,0.1692839689940214,-0.020384588981466365
1701792445841284400,0.241284423828125,-0.34689328326284885,0.20041209770739077,0.05081169328601099
1701792445851238100,0.251238037109375,-0.2953483894646168,0.16579671140015123,0.14984721878929994
1701792445861192200,0.261192138671875,-0.18734511086344718,0.08596972596943378,0.2196968630876392
1701792445871146200,0.271146240234375,-0.07553484119474888,-0.00010930559337139129,0.21699958682768045
1701792445881099300,0.281099365234375,0.026938860329985617,-0.04107026153504848,0.22808405808489768
1701792445891053300,0.29105322265625,0.018625205492973328,-0.028154665860533713,0.29230564250154417
1701792445901007000,0.301007080078125,-0.03363338953256607,0.0020054946035146714,0.24065555302947758
1701792445910960000,0.310960205078125,0.01293254680931568,0.05618365951478481,0.10712167346104978
1701792445920914200,0.3209140625,0.00033200843334198,0.0906833104878664,-0.007155488644680008
1701792445930868200,0.3308681640625,-0.03590601063966751,0.08069149330556392,-0.026618980725854634
1701792445940822000,0.340822021484375,-0.11775602633059024,0.01918576198518276,-0.02096683671567589
1701792445950775000,0.350775146484375,-0.16313889036774634,0.0014215572357177734,0.0018930472049862145
