time,seconds_elapsed,z,y,x
1701815075885692000,0.01369189453125,0.09280024468898773,0.023264575749635696,0.16356895864009857
1701815075895644000,0.023643798828125,0.1474837362766266,0.14677639305591583,0.16659323871135712
1701815075905597000,0.033596923828125,0.2690277397632599,0.09941500425338745,0.19461049139499664
1701815075915549000,0.043548828125,0.4274751543998718,0.12259968370199203,0.1848343014717102
1701815075925501700,0.053501708984375,0.55745929479599,0.22009748220443726,0.16912537813186646
1701815075935454000,0.063453857421875,0.608870804309845,0.3821026384830475,0.172842875123024
1701815075945407000,0.073406982421875,0.6351402401924133,0.5868176817893982,0.18488329648971558
1701815075955359000,0.08335888671875,0.63576340675354,0.8708906769752502,0.19341740012168884
1701815075965312000,0.09331201171875,0.6748178601264954,1.1259105205535889,0.17135736346244812
1701815075975263700,0.103263671875,0.753150463104248,1.4631766080856323,0.1380998194217682
1701815075985216800,0.113216796875,0.8179491758346558,1.6695537567138672,0.1547650843858719
1701815075995169000,0.1231689453125,0.8511377573013306,1.7275941371917725,0.23685142397880554
1701815076005122000,0.1331220703125,0.8281975388526917,1.703100323677063,0.35055989027023315
1701815076015074000,0.143073974609375,0.7666335105895996,1.640122413635254,0.473972886800766
1701815076025027000,0.153027099609375,0.7401174902915955,1.534685492515564,0.5512738227844238
1701815076034978800,0.162978759765625,0.7180079221725464,1.5492314100265503,0.7573273777961731
1701815076044931800,0.172931884765625,0.6776506304740906,1.2108490467071533,0.781836986541748
1701815076054883800,0.1828837890625,0.5634854435920715,0.985964834690094,0.8421181440353394
1701815076064836900,0.1928369140625,0.4724532961845398,0.6340041160583496,0.923126220703125
1701815076074788900,0.202788818359375,0.32632166147232056,0.19779670238494873,0.9543775916099548
1701815076084742000,0.212741943359375,-0.046596262603998184,-0.47297659516334534,0.7425447106361389
1701815076094694000,0.22269384765625,-0.19264455139636993,-0.8145073056221008,0.5235534906387329
1701815076104647000,0.23264697265625,-0.22575563192367554,-0.749119222164154,0.3267757296562195
1701815076114599000,0.242598876953125,-0.16427789628505707,-0.6265062689781189,0.1501157283782959
1701815076124552000,0.252552001953125,-0.15411420166492462,-0.4212004840373993,-0.01756727509200573
1701815076134505000,0.2625048828125,-0.13707156479358673,-0.3064046800136566,-0.19953495264053345
1701815076144457000,0.27245703125,-0.06523812562227249,-0.3322597146034241,-0.3605174422264099
1701815076154410000,0.282409912109375,0.008279235102236271,-0.3747624158859253,-0.484687864780426
1701815076164362000,0.292362060546875,0.06576782464981079,-0.4386255443096161,-0.5567378401756287
1701815076174315000,0.30231494140625,0.13701830804347992,-0.5180226564407349,-0.5711748003959656
1701815076184266800,0.312266845703125,0.22694632411003113,-0.6821489930152893,-0.5510591864585876
1701815076194219800,0.3222197265625,0.2898579239845276,-0.8918761014938354,-0.5319243669509888
1701815076204171800,0.332171875,0.27010419964790344,-1.0871119499206543,-0.5359752774238586
1701815076214124800,0.342124755859375,0.17592628300189972,-1.266461968421936,-0.5750861763954163
1701815076224077000,0.3520771484375,0.11799295246601105,-1.3663321733474731,-0.6298700571060181
1701815076234030000,0.362030029296875,0.13976269960403442,-1.3993723392486572,-0.6933899521827698
1701815076243981800,0.37198193359375,0.25275927782058716,-1.4145419597625732,-0.7464081645011902
1701815076253934800,0.381934814453125,0.37425535917282104,-1.2739646434783936,-0.7809091210365295
1701815076263886800,0.391886962890625,0.45387962460517883,-1.0319712162017822,-0.8288931846618652
1701815076273839900,0.40183984375,0.566063404083252,-0.8747684955596924,-0.8812583684921265
1701815076283792100,0.411792236328125,0.7284520268440247,-0.8678832054138184,-0.9486182332038879
1701815076293745000,0.421744873046875,0.923422634601593,-0.9732218384742737,-1.0426353216171265
1701815076303697000,0.43169677734375,1.1477880477905273,-1.1676679849624634,-1.1378995180130005
1701815076313650000,0.44164990234375,1.3812469244003296,-1.3564879894256592,-1.196077585220337
